branch,workflow_event_trigger,issuer_name,workflow_id,build_duration,total_builds,gh_files_added,gh_files_deleted,gh_files_modified,tests_ran,gh_lines_added,gh_lines_deleted,gh_tests_added,gh_tests_deleted,gh_test_churn,gh_src_churn,gh_is_pr,gh_sloc,gh_description_complexity,gh_src_files,gh_doc_files,gh_other_files,git_num_committers,git_commits,total_jobs,gh_team_size_last_3_month,gh_commits_on_files_touched,gh_num_pr_comments,gh_test_lines_per_kloc,dependencies_count,workflow_size,dockerfile_changed,docker_compose_changed,hour,dow,month,secs_since_prev,duration_lag_1,duration_lag_2,duration_lag_3,duration_lag_4,duration_lag_5,duration_lag_6,duration_lag_7,window_avg_7,window_std_7,window_avg_3,window_std_3,window_avg_4,window_std_4,ft___cjs__,ft___css_,ft___html_,ft___ico_,ft___js_,ft___js__,ft___json_,ft___json__,ft___md__,ft___png_,ft___svg_,ft___ts_,ft___ts__,ft___tsx_,ft___tsx__,ft___tsx____dup1,ft___webmanifest_,ft___xml_,ft___yml_,ft___yml__,ft____cjs_,ft____css_,ft____css__,ft____html_,ft____html__,ft____json_,ft____json__,ft____md_,ft____snap_,ft____svg_,ft____ts_,ft____ts__,ft____tsx_,ft____tsx__,ft____tsx____dup1,ft____yaml__,ft____yml_,ft____yml__,ft___
2,0,1,83806327,204.0,1552,0,0,3,False,3,1,0,0,0,4,False,8144,0,0,0,3,7,185,3,6,34,0,10.068762278978388,0,112.0,0,0,5,0,8,2032.0,231.0,289.0,203.0,216.0,220.0,215.0,246.0,231.42857142857142,28.791533146957992,241.0,43.86342439892262,234.75,37.93305506634901,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,6,83806327,278.0,1551,0,0,3,False,5,6,0,0,0,11,False,8156,0,3,0,0,7,187,3,6,144,0,10.053948013732224,0,112.0,0,0,6,0,8,2095.0,204.0,231.0,289.0,203.0,216.0,220.0,215.0,225.42857142857142,29.613381788515493,241.33333333333334,43.43193909248508,231.75,40.31025510545259,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,6,83806327,203.0,1550,0,0,3,False,5,6,0,0,0,11,True,8156,71,3,0,0,7,188,3,6,144,1,10.053948013732224,0,112.0,0,0,7,0,8,2031.0,278.0,204.0,231.0,289.0,203.0,216.0,220.0,234.42857142857142,34.999319721280024,237.66666666666666,37.4477413649119,250.5,39.92075483588288,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,1,83806327,241.0,1548,0,0,3,False,3,1,0,0,0,4,True,8156,27,0,0,3,7,189,3,6,34,1,10.053948013732224,0,112.0,0,0,10,0,8,10453.0,203.0,278.0,204.0,231.0,289.0,203.0,216.0,232.0,36.71511950137164,228.33333333333334,43.015501081974314,229.0,35.14730904825195,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,3,83806327,199.0,1546,0,0,1,False,1,1,0,0,0,2,False,8156,0,1,0,0,7,189,3,6,145,0,10.053948013732224,0,112.0,0,0,10,0,8,2277.0,241.0,203.0,278.0,204.0,231.0,289.0,203.0,235.57142857142858,36.11028082073554,240.66666666666666,37.501111094650696,231.5,35.68846685788935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,3,83806327,206.0,1545,0,0,1,False,1,1,0,0,0,2,True,8156,87,1,0,0,7,189,3,6,145,1,10.053948013732224,0,112.0,0,0,10,0,8,152.0,199.0,241.0,203.0,278.0,204.0,231.0,289.0,235.0,36.737809769591145,214.33333333333334,23.18045153428495,230.25,37.03489345648686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,6,83806327,222.0,1543,0,0,1,False,1,2,0,0,0,3,True,8156,71,1,0,0,7,189,3,6,11,1,10.053948013732224,0,112.0,0,0,11,0,8,4660.0,206.0,199.0,241.0,203.0,278.0,204.0,231.0,223.14285714285714,28.979467279602012,215.33333333333334,22.501851775650227,212.25,19.379972480200617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,6,83806327,68894.0,1542,0,0,1,True,1,2,0,0,0,3,True,8156,71,1,0,0,7,189,3,6,11,1,10.053948013732224,0,112.0,0,0,12,0,8,243.0,222.0,206.0,199.0,241.0,203.0,278.0,204.0,221.85714285714286,28.7716791969034,209.0,11.789826122551595,217.0,18.672618098881223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,2,83806327,246.0,1540,4,0,6,False,382,3,154,0,154,385,False,8158,0,4,0,3,7,190,3,6,191,0,10.0514832066683,0,112.0,0,0,7,2,8,157131.0,68894.0,222.0,206.0,199.0,241.0,203.0,278.0,10034.714285714286,25954.5201439896,23107.333333333332,39652.417294956096,17380.25,34342.50134915433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,2,83806327,322.0,1539,4,0,6,False,379,3,154,0,154,382,False,8278,0,4,0,3,7,191,3,6,191,0,28.50930176371104,0,112.0,0,0,10,2,8,8816.0,246.0,68894.0,222.0,206.0,199.0,241.0,203.0,10030.142857142857,25956.527768742948,23120.666666666668,39640.87129886695,17392.0,34334.6706017887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,3,83806327,208.0,1538,0,0,2,False,26,25,0,0,0,51,True,8278,86,0,0,2,7,191,3,6,74,1,28.50930176371104,0,112.0,0,0,10,2,8,2110.0,322.0,246.0,68894.0,222.0,206.0,199.0,241.0,10047.142857142857,25949.056761460983,23154.0,39612.020195895086,17421.0,34315.35980674932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2,0,2,83806327,237.0,1536,4,0,6,False,379,3,154,0,154,382,True,8278,17,4,0,3,7,191,3,6,191,1,28.50930176371104,0,112.0,0,0,11,2,8,3787.0,208.0,322.0,246.0,68894.0,222.0,206.0,199.0,10042.42857142857,25951.138124413366,258.6666666666667,58.045958802773974,17417.5,34317.69939355881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,6,83806327,290.0,1534,0,0,1,False,5,1,0,0,0,6,False,8278,0,1,0,0,7,191,3,6,15,0,28.50930176371104,0,112.0,0,0,11,2,8,347.0,237.0,208.0,322.0,246.0,68894.0,222.0,206.0,10047.857142857143,25948.73971524482,255.66666666666666,59.24806607251694,253.25,48.616698091636515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,3,83806327,209.0,1532,0,0,3,False,10,4,0,0,0,14,False,8292,0,1,0,2,7,193,3,6,206,0,28.461167390255667,0,112.0,0,0,5,3,8,64293.0,290.0,237.0,208.0,322.0,246.0,68894.0,222.0,10059.857142857143,25943.448668392637,245.0,41.58124577258358,264.25,51.33143935899973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,4,83806327,216.0,1531,1,1,8,False,360,261,0,0,0,621,False,8292,0,5,0,5,7,193,3,6,288,0,28.461167390255667,0,112.0,0,0,6,3,8,2459.0,209.0,290.0,237.0,208.0,322.0,246.0,68894.0,10058.0,25944.2707291353,245.33333333333334,41.137979208188305,236.0,38.42742076521226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,6,83806327,239.0,1529,0,0,45,False,169,154,0,0,0,323,True,8292,73,3,0,42,7,193,3,6,316,1,28.461167390255667,0,112.0,0,0,6,3,8,1696.0,216.0,209.0,290.0,237.0,208.0,322.0,246.0,246.85714285714286,43.781383301690276,238.33333333333334,44.881324995295465,238.0,36.65151201974256,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,3,83806327,224.0,1527,0,0,2,False,3,3,0,0,0,6,True,8292,76,0,0,2,7,193,3,6,96,1,28.461167390255667,0,112.0,0,0,7,3,8,1396.0,239.0,216.0,209.0,290.0,237.0,208.0,322.0,245.85714285714286,43.88404634727208,221.33333333333334,15.695009822658072,238.5,36.64696440361739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2,0,4,83806327,231.0,1526,1,1,8,False,360,261,0,0,0,621,False,8395,0,5,0,5,7,194,3,6,288,0,28.8266825491364,0,112.0,0,0,7,3,8,1028.0,224.0,239.0,216.0,209.0,290.0,237.0,208.0,231.85714285714286,28.468863526249,226.33333333333334,11.676186592091328,222.0,12.884098726725126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,4,83806327,194.0,1524,1,1,8,False,360,261,0,0,0,621,False,8400,0,5,0,5,7,195,3,6,288,0,28.80952380952381,0,112.0,0,0,9,3,8,7749.0,231.0,224.0,239.0,216.0,209.0,290.0,237.0,235.14285714285714,26.516841009872522,231.33333333333334,7.505553499465135,227.5,9.814954576223638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,2,83806327,254.0,1523,3,0,7,False,285,166,17,11,28,451,False,8400,0,1,0,7,7,195,3,6,128,0,28.80952380952381,0,112.0,0,0,10,3,8,2229.0,194.0,231.0,224.0,239.0,216.0,209.0,290.0,229.0,30.670289641062514,216.33333333333334,19.655363983740756,222.0,19.6468827043885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,2,83806327,254.0,1522,3,0,7,False,285,166,17,11,28,451,False,8400,0,1,0,7,7,195,3,6,128,0,28.80952380952381,0,112.0,0,0,10,3,8,56.0,254.0,194.0,231.0,224.0,239.0,216.0,209.0,223.85714285714286,19.844634635324578,226.33333333333334,30.2709982216202,225.75,24.743686063317245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,2,83806327,242.0,1521,3,0,7,False,285,166,17,11,28,451,False,8400,0,1,0,7,7,195,3,6,128,0,28.80952380952381,0,112.0,0,0,10,3,8,648.0,254.0,254.0,194.0,231.0,224.0,239.0,216.0,230.28571428571428,21.453160495323182,234.0,34.64101615137755,233.25,28.324018076537094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,2,83806327,214.0,1520,3,0,7,False,285,166,17,11,28,451,False,8400,0,1,0,7,7,195,3,6,128,0,28.80952380952381,0,112.0,0,0,10,3,8,75.0,242.0,254.0,254.0,194.0,231.0,224.0,239.0,234.0,20.808652046684813,250.0,6.928203230275509,236.0,28.5657137141714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,2,83806327,210.0,1519,3,0,7,False,281,166,17,11,28,447,False,8400,0,1,0,7,7,195,3,6,128,0,28.80952380952381,0,112.0,0,0,10,3,8,1011.0,214.0,242.0,254.0,254.0,194.0,231.0,224.0,230.42857142857142,21.92302551243892,236.66666666666666,20.526405757787536,241.0,18.867962264113206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,2,83806327,200.0,1518,3,0,6,False,279,165,17,11,28,444,True,8400,36,0,0,7,7,195,3,6,99,1,28.80952380952381,0,112.0,0,0,10,3,8,361.0,210.0,214.0,242.0,254.0,254.0,194.0,231.0,228.42857142857142,23.20816769197964,222.0,17.435595774162696,230.0,21.416504538945347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,6,83806327,241.0,1516,0,0,6,False,21,15,0,0,0,36,False,8400,0,1,0,5,7,195,3,6,173,0,28.80952380952381,0,112.0,0,0,11,3,8,2967.0,200.0,210.0,214.0,242.0,254.0,254.0,194.0,224.0,25.482019804821856,208.0,7.211102550927978,216.5,17.99073835801818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2,0,6,83806327,220.0,1515,0,0,6,False,21,15,0,0,0,36,True,8400,75,1,0,5,7,195,3,6,173,1,28.80952380952381,0,112.0,0,0,12,3,8,1703.0,241.0,200.0,210.0,214.0,242.0,254.0,254.0,230.71428571428572,22.246455041304042,217.0,21.37755832643195,216.25,17.519037264263886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2,0,2,83806327,213.0,1513,0,0,3,False,166,11,0,0,0,177,False,8654,0,1,0,2,7,198,3,6,207,0,27.963947307603423,0,112.0,0,0,9,4,8,77260.0,220.0,241.0,200.0,210.0,214.0,242.0,254.0,225.85714285714286,19.90333783923835,220.33333333333334,20.50203241957571,217.75,17.519037264263886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,2,83806327,213.0,1512,0,0,3,False,166,11,0,0,0,177,False,8654,0,1,0,2,7,198,3,6,207,0,27.963947307603423,0,112.0,0,0,9,4,8,435.0,213.0,220.0,241.0,200.0,210.0,214.0,242.0,220.0,15.864005379054392,224.66666666666666,14.571661996262929,218.5,17.13670524536927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,3,83806327,233.0,1511,0,0,4,False,147,30,0,0,0,177,True,8654,126,1,0,3,7,198,3,6,51,1,27.963947307603423,0,112.0,0,0,10,4,8,3607.0,213.0,213.0,220.0,241.0,200.0,210.0,214.0,215.85714285714286,12.615183595289334,215.33333333333334,4.041451884327381,221.75,13.250786140200638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,2,83806327,209.0,1509,0,0,3,False,159,11,0,0,0,170,True,8654,18,1,0,2,7,198,3,6,207,1,27.963947307603423,0,112.0,0,0,12,4,8,5243.0,233.0,213.0,213.0,220.0,241.0,200.0,210.0,218.57142857142858,14.105048066291053,219.66666666666666,11.547005383792515,219.75,9.429563439877091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,6,83806327,243.0,1507,0,1,17,False,131,92,48,12,60,223,True,8646,69,3,0,14,7,199,3,6,303,1,32.15359703909322,0,112.0,0,0,16,6,8,188499.0,209.0,233.0,213.0,213.0,220.0,241.0,200.0,218.42857142857142,14.210995072561984,218.33333333333334,12.858201014657274,217.0,10.83205120618128,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,2,83806327,225.0,1505,0,0,2,False,13,13,0,0,0,26,True,8646,44,0,0,2,7,199,3,6,67,1,32.15359703909322,0,112.0,0,0,10,0,8,64454.0,243.0,209.0,233.0,213.0,213.0,220.0,241.0,224.57142857142858,14.210995072561984,228.33333333333334,17.47378989610821,224.5,16.19670748434179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2,0,3,83806327,217.0,1503,0,0,2,False,198,208,0,0,0,406,False,8646,0,0,0,2,7,199,3,6,127,0,32.15359703909322,0,112.0,0,0,12,0,8,8685.0,225.0,243.0,209.0,233.0,213.0,213.0,220.0,222.28571428571428,12.284329933079862,225.66666666666666,17.009801096230767,227.5,14.364307617610162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2,0,3,83806327,252.0,1502,0,0,1,False,10,12,0,0,0,22,False,8635,0,0,0,1,7,201,3,6,80,0,32.19455703532137,0,112.0,0,0,8,1,8,69438.0,217.0,225.0,243.0,209.0,233.0,213.0,213.0,221.85714285714286,12.428845098245874,228.33333333333334,13.316656236958785,223.5,14.548768561863463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2,0,3,83806327,201.0,1500,0,0,2,False,198,208,0,0,0,406,True,8634,84,0,0,2,7,202,3,6,127,1,32.198285846652766,0,112.0,0,0,10,1,8,6376.0,252.0,217.0,225.0,243.0,209.0,233.0,213.0,227.42857142857142,16.019333557269093,231.33333333333334,18.33939293797189,234.25,16.070158679988197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2,0,3,83806327,255.0,1498,0,0,1,False,10,12,0,0,0,22,True,8634,106,0,0,1,7,202,3,6,80,1,32.198285846652766,0,112.0,0,0,10,1,8,2115.0,201.0,252.0,217.0,225.0,243.0,209.0,233.0,225.71428571428572,18.300403326286606,223.33333333333334,26.083200212652844,223.75,21.313141485947114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2,0,3,83806327,222.0,1496,0,0,3,False,10,12,0,0,0,22,False,8634,0,0,0,3,7,202,3,6,107,0,32.198285846652766,0,112.0,0,0,13,1,8,8658.0,255.0,201.0,252.0,217.0,225.0,243.0,209.0,228.85714285714286,21.388693052082225,236.0,30.347981810987037,231.25,26.537709019431198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2,0,3,83806327,316.0,1495,0,0,3,False,10,12,0,0,0,22,True,8632,140,0,0,3,7,203,3,6,107,1,32.205746061167744,0,112.0,0,0,5,2,8,60451.0,222.0,255.0,201.0,252.0,217.0,225.0,243.0,230.71428571428572,19.888977564757536,226.0,27.2213151776324,232.5,25.748786379167466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2,0,3,83806327,232.0,1493,0,0,1,False,5,5,0,0,0,10,True,8632,76,0,0,1,7,204,3,6,44,1,32.205746061167744,0,112.0,0,0,9,2,8,13616.0,316.0,222.0,255.0,201.0,252.0,217.0,225.0,241.14285714285714,38.15507205876466,264.3333333333333,47.68997099321128,248.5,50.18964036531842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2,0,2,83806327,262.0,1491,0,0,9,False,21,74,0,13,13,95,False,8702,0,2,0,6,7,204,3,6,101,0,30.33785336704205,0,112.0,0,0,12,3,8,96054.0,232.0,316.0,222.0,255.0,201.0,252.0,217.0,242.14285714285714,37.75106431801436,256.6666666666667,51.62686639079825,256.25,42.16139624506443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,2,83806327,240.0,1490,2,0,6,False,213,63,127,0,127,276,False,8804,0,1,0,5,7,204,3,6,110,0,44.41163107678328,0,112.0,0,0,9,4,8,76122.0,262.0,232.0,316.0,222.0,255.0,201.0,252.0,248.57142857142858,36.56891732449451,270.0,42.567593307585526,258.0,42.23742416388575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
