branch,workflow_event_trigger,issuer_name,workflow_id,build_duration,total_builds,gh_files_added,gh_files_deleted,gh_files_modified,tests_ran,gh_lines_added,gh_lines_deleted,gh_tests_added,gh_tests_deleted,gh_test_churn,gh_src_churn,gh_is_pr,gh_sloc,gh_description_complexity,gh_src_files,gh_doc_files,gh_other_files,git_num_committers,git_commits,total_jobs,gh_team_size_last_3_month,gh_commits_on_files_touched,gh_num_pr_comments,gh_test_lines_per_kloc,dependencies_count,workflow_size,dockerfile_changed,docker_compose_changed,hour,dow,month,secs_since_prev,duration_lag_1,duration_lag_2,duration_lag_3,duration_lag_4,duration_lag_5,duration_lag_6,duration_lag_7,window_avg_7,window_std_7,window_avg_3,window_std_3,window_avg_4,window_std_4,ft___bat__,ft___config_,ft___gradle_,ft___gradle__,ft___java_,ft___java__,ft___json_,ft___json__,ft___properties_,ft___properties__,ft___tf_,ft___tf__,ft___tfvars_,ft___tfvars__,ft___xml_,ft___xml__,ft___yaml_,ft___yml_,ft___yml__,ft____config_,ft____gradle_,ft____gradle__,ft____jar_,ft____java_,ft____java__,ft____json__,ft____md_,ft____md__,ft____properties_,ft____properties__,ft____tf_,ft____tf__,ft____tfvars_,ft____tfvars__,ft____xml_,ft____xml__,ft____yaml_,ft____yaml__,ft____yml_,ft___
1,1,7,6192976,391.0,462,0,1,4,False,12,15,0,0,0,27,True,86587,18,1,0,4,152,10025,1,8,8,0,843.5330938824535,47,41,0,0,13,0,6,11403.0,362.0,330.0,320.0,393.0,341.0,383.0,379.0,358.2857142857143,28.353214313455926,337.3333333333333,21.939310229205777,351.25,33.099597177810686,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,11,6192976,325.0,461,0,0,1,False,1,1,0,0,0,2,False,86587,0,0,0,1,152,10025,1,8,4,0,843.5330938824535,47,41,0,0,13,0,6,68.0,391.0,362.0,330.0,320.0,393.0,341.0,383.0,360.0,30.12197426021962,361.0,30.512292604784715,350.75,32.26324017619226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,11,6192976,376.0,460,0,0,4,False,22,18,0,0,0,40,False,86587,0,0,0,4,152,10025,1,8,0,0,843.5330938824535,47,41,0,0,13,0,6,67.0,325.0,391.0,362.0,330.0,320.0,393.0,341.0,351.7142857142857,30.71218154475672,359.3333333333333,33.08070938376826,352.0,30.735430152621365,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,11,6192976,362.0,459,0,0,1,False,1,1,0,0,0,2,False,86587,0,0,0,1,152,10025,1,8,4,0,843.5330938824535,47,41,0,0,13,0,6,3.0,376.0,325.0,391.0,362.0,330.0,320.0,393.0,356.7142857142857,31.51568014874652,364.0,34.597687784012386,363.5,28.26658805020514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,11,6192976,336.0,457,0,0,1,False,1,1,0,0,0,2,False,86587,0,0,0,1,152,10025,1,8,4,0,843.5330938824535,47,41,0,0,13,0,6,10.0,362.0,376.0,325.0,391.0,362.0,330.0,320.0,352.2857142857143,27.48765956882158,354.3333333333333,26.350205565295564,363.5,28.26658805020514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,11,6192976,382.0,451,0,0,1,False,1,1,0,0,0,2,False,86579,0,0,0,1,152,10029,1,8,6,0,843.6110373185184,47,41,0,0,9,3,7,244295.0,336.0,362.0,376.0,325.0,391.0,362.0,330.0,354.57142857142856,24.898842964129496,358.0,20.29778313018444,349.75,23.386249521175188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,11,6192976,389.0,450,0,0,2,False,2,2,0,0,0,4,False,86579,0,0,0,2,152,10029,1,8,6,0,843.6110373185184,47,41,0,0,9,3,7,5.0,382.0,336.0,362.0,376.0,325.0,391.0,362.0,362.0,24.090108620206205,360.0,23.065125189341593,364.0,20.46134567096374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,7,6192976,377.0,449,0,0,1,False,1,0,0,0,0,1,True,86579,56,0,0,1,152,10029,1,8,6,0,843.6110373185184,47,41,0,0,9,3,7,278.0,389.0,382.0,336.0,362.0,376.0,325.0,391.0,365.85714285714283,26.16249587627661,369.0,28.792360097775937,367.25,23.7679756535273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,10,6192976,302.0,447,0,0,1,False,2,2,0,0,0,4,True,86583,56,0,0,1,152,10026,1,8,3,0,843.5720638000531,47,41,0,0,9,3,7,987.0,377.0,389.0,382.0,336.0,362.0,376.0,325.0,363.85714285714283,24.39554994548918,382.6666666666667,6.027713773341708,371.0,23.84673283002656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,7,6192976,323.0,446,0,0,6,False,27,30,0,0,0,57,True,86583,56,1,0,5,152,10026,1,8,11,0,843.5720638000531,47,41,0,0,10,3,7,2294.0,302.0,377.0,389.0,382.0,336.0,362.0,376.0,360.57142857142856,31.122645254204336,356.0,47.148700936505136,362.5,40.63249930782009,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2,0,11,6192976,349.0,445,0,0,1,False,1,1,0,0,0,2,True,86583,175,0,0,1,152,10027,1,8,6,0,843.5720638000531,47,41,0,0,10,3,7,79.0,323.0,302.0,377.0,389.0,382.0,336.0,362.0,353.0,33.126021996812916,334.0,38.691084244306204,347.75,41.88376773882693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,11,6192976,348.0,444,0,0,2,False,2,2,0,0,0,4,False,86583,0,0,0,2,152,10027,1,8,5,0,843.5720638000531,47,41,0,0,10,3,7,4.0,349.0,323.0,302.0,377.0,389.0,382.0,336.0,351.14285714285717,32.9010059189106,324.6666666666667,23.544284515213736,337.75,32.46921619010844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,11,6192976,380.0,443,0,0,1,False,1,1,0,0,0,2,False,86583,0,0,0,1,152,10027,1,8,5,0,843.5720638000531,47,41,0,0,10,3,7,5.0,348.0,349.0,323.0,302.0,377.0,389.0,382.0,352.85714285714283,32.28739987171761,340.0,14.730919862656235,330.5,22.48703330069724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,11,6192976,359.0,442,0,0,4,False,22,18,0,0,0,40,False,86583,0,0,0,4,152,10027,1,8,0,0,843.5720638000531,47,41,0,0,10,3,7,76.0,380.0,348.0,349.0,323.0,302.0,377.0,389.0,352.57142857142856,31.994047065337757,359.0,18.193405398660254,350.0,23.338094752285727,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,11,6192976,370.0,441,0,0,1,False,1,1,0,0,0,2,False,86583,0,0,0,1,152,10027,1,8,5,0,843.5720638000531,47,41,0,0,10,3,7,2.0,359.0,380.0,348.0,349.0,323.0,302.0,377.0,348.2857142857143,28.069641285644565,362.3333333333333,16.258331197676263,359.0,14.854853303438128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,11,6192976,326.0,439,0,0,1,False,1,1,0,0,0,2,False,86583,0,0,0,1,152,10027,1,8,5,0,843.5720638000531,47,41,0,0,10,3,7,7.0,370.0,359.0,380.0,348.0,349.0,323.0,302.0,347.2857142857143,26.979710189413854,369.6666666666667,10.503967504392488,364.25,13.81725973797506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,11,6192976,311.0,435,0,0,1,False,1,1,0,0,0,2,True,86583,175,0,0,1,152,10027,1,8,6,0,843.5720638000531,47,41,0,0,10,3,7,1219.0,326.0,370.0,359.0,380.0,348.0,349.0,323.0,350.7142857142857,21.163760580406354,351.6666666666667,22.89832599412746,358.75,23.4574082114798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,11,6192976,380.0,434,0,0,2,False,2,2,0,0,0,4,True,86583,228,0,0,2,152,10028,1,8,6,0,843.5720638000531,47,41,0,0,10,3,7,40.0,311.0,326.0,370.0,359.0,380.0,348.0,349.0,349.0,24.069344264714264,335.6666666666667,30.664855018951798,341.5,27.622454633866266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,11,6192976,301.0,433,0,0,1,False,1,1,0,0,0,2,False,86583,0,0,0,1,152,10028,1,8,6,0,843.5720638000531,47,41,0,0,10,3,7,3.0,380.0,311.0,326.0,370.0,359.0,380.0,348.0,353.42857142857144,26.7697412691839,339.0,36.29049462324811,346.75,33.44024521441193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,11,6192976,336.0,432,0,0,4,False,22,18,0,0,0,40,False,86583,0,0,0,4,152,10028,1,8,0,0,843.5720638000531,47,41,0,0,10,3,7,83.0,301.0,380.0,311.0,326.0,370.0,359.0,380.0,346.7142857142857,33.42511174608239,330.6666666666667,43.015501081974314,329.5,35.199431813596085,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,11,6192976,312.0,431,0,0,1,False,1,1,0,0,0,2,False,86583,0,0,0,1,152,10028,1,8,6,0,843.5720638000531,47,41,0,0,10,3,7,3.0,336.0,301.0,380.0,311.0,326.0,370.0,359.0,340.42857142857144,30.093505073670755,339.0,39.585350825778974,332.0,35.223098481914775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,11,6192976,325.0,429,0,0,1,False,1,1,0,0,0,2,False,86583,0,0,0,1,152,10028,1,8,6,0,843.5720638000531,47,41,0,0,10,3,7,7.0,312.0,336.0,301.0,380.0,311.0,326.0,370.0,333.7142857142857,30.49980483934439,316.3333333333333,17.897858344878397,332.25,35.02737025051505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,11,6192976,297.0,425,0,0,2,False,2,2,0,0,0,4,True,86583,228,0,0,2,152,10028,1,8,6,0,843.5720638000531,47,41,0,0,10,3,7,1119.0,325.0,312.0,336.0,301.0,380.0,311.0,326.0,327.2857142857143,25.985343854528754,324.3333333333333,12.013880860626733,318.5,15.242484486898235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,11,6192976,325.0,424,0,0,1,False,1,1,0,0,0,2,False,86583,0,0,0,1,152,10028,1,8,6,0,843.5720638000531,47,41,0,0,10,3,7,45.0,297.0,325.0,312.0,336.0,301.0,380.0,311.0,323.14285714285717,28.421990145123964,311.3333333333333,14.0118997046558,317.5,16.822603841260722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,11,6192976,362.0,423,0,0,4,False,22,18,0,0,0,40,False,86583,0,0,0,4,152,10028,1,8,0,0,843.5720638000531,47,41,0,0,11,3,7,83.0,325.0,297.0,325.0,312.0,336.0,301.0,380.0,325.14285714285717,27.913130550743627,315.6666666666667,16.165807537309522,314.75,13.32603967176045,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,11,6192976,371.0,422,0,0,1,False,1,1,0,0,0,2,False,86583,0,0,0,1,152,10028,1,8,6,0,843.5720638000531,47,41,0,0,11,3,7,3.0,362.0,325.0,297.0,325.0,312.0,336.0,301.0,322.57142857142856,22.2774710029149,328.0,32.60368077380221,327.25,26.663020584072363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,11,6192976,338.0,420,0,0,1,False,1,1,0,0,0,2,False,86583,0,0,0,1,152,10028,1,8,6,0,843.5720638000531,47,41,0,0,11,3,7,9.0,371.0,362.0,325.0,297.0,325.0,312.0,336.0,332.57142857142856,26.323988697619157,352.6666666666667,24.378952670968726,338.75,34.218659626973505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,11,6192976,335.0,416,0,0,1,False,1,1,0,0,0,2,True,86583,228,0,0,1,152,10028,1,8,3,0,843.5720638000531,47,41,0,0,9,4,7,79451.0,338.0,371.0,362.0,325.0,297.0,325.0,312.0,332.85714285714283,26.378201678839368,357.0,17.05872210923198,349.0,21.213203435596427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,11,6192976,311.0,415,0,0,1,False,1,1,0,0,0,2,False,86583,0,0,0,1,152,10028,1,8,6,0,843.5720638000531,47,41,0,0,9,4,7,12.0,335.0,338.0,371.0,362.0,325.0,297.0,325.0,336.14285714285717,24.728044614894046,348.0,19.974984355438178,351.5,17.74823934929885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,11,6192976,366.0,414,0,0,1,False,1,1,0,0,0,2,True,86583,228,0,0,1,152,10029,1,8,4,0,843.5720638000531,47,41,0,0,14,4,7,18296.0,311.0,335.0,338.0,371.0,362.0,325.0,297.0,334.14285714285717,26.295934865986233,328.0,14.798648586948742,338.75,24.66272491027705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,11,6192976,359.0,413,0,0,1,False,1,1,0,0,0,2,True,87687,196,0,0,1,152,10085,1,13,4,0,844.1844287066498,47,41,0,0,14,4,7,45.0,366.0,311.0,335.0,338.0,371.0,362.0,325.0,344.0,22.744962812309307,337.3333333333333,27.574142476844738,337.5,22.516660498395403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,11,6192976,309.0,412,0,0,1,False,1,1,0,0,0,2,False,87687,0,0,0,1,152,10085,1,13,4,0,844.1844287066498,47,41,0,0,14,4,7,7.0,359.0,366.0,311.0,335.0,338.0,371.0,362.0,348.85714285714283,21.61348785233094,345.3333333333333,29.938826518975876,342.75,24.984995497297973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,11,6192976,338.0,410,0,0,4,False,22,18,0,0,0,40,False,86583,0,0,0,4,152,10030,1,8,0,0,843.5720638000531,47,41,0,0,14,4,7,99.0,309.0,359.0,366.0,311.0,335.0,338.0,371.0,341.2857142857143,25.2237605292727,344.6666666666667,31.085902485424697,336.25,30.45625277891772,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,11,6192976,316.0,409,0,0,1,False,1,1,0,0,0,2,False,86583,0,0,0,1,152,10030,1,8,7,0,843.5720638000531,47,41,0,0,14,4,7,3.0,338.0,309.0,359.0,366.0,311.0,335.0,338.0,336.57142857142856,21.562754484350577,335.3333333333333,25.106440076867393,343.0,25.599479161368368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,11,6192976,314.0,407,0,0,1,False,1,1,0,0,0,2,False,86583,0,0,0,1,152,10030,1,8,7,0,843.5720638000531,47,41,0,0,14,4,7,8.0,316.0,338.0,309.0,359.0,366.0,311.0,335.0,333.42857142857144,22.882723780595867,321.0,15.132745950421556,330.5,22.6642155537461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,11,6192976,363.0,403,0,0,1,False,1,1,0,0,0,2,True,86583,196,0,0,1,152,10030,1,8,7,0,843.5720638000531,47,41,0,0,14,4,7,1773.0,314.0,316.0,338.0,309.0,359.0,366.0,311.0,330.42857142857144,23.99206217937607,322.6666666666667,13.316656236958785,319.25,12.84198842339716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,11,6192976,309.0,402,0,0,1,False,1,1,0,0,0,2,False,86583,0,0,0,1,152,10030,1,8,7,0,843.5720638000531,47,41,0,0,14,4,7,44.0,363.0,314.0,316.0,338.0,309.0,359.0,366.0,337.85714285714283,25.002856979610495,331.0,27.730849247724095,332.75,22.911059920192837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,11,6192976,336.0,401,0,0,4,False,22,18,0,0,0,40,False,86583,0,0,0,4,152,10030,1,8,0,0,843.5720638000531,47,41,0,0,14,4,7,98.0,309.0,363.0,314.0,316.0,338.0,309.0,359.0,329.7142857142857,23.549340300132158,328.6666666666667,29.838453936712828,325.5,25.17273657484753,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,11,6192976,329.0,400,0,0,1,False,1,1,0,0,0,2,False,86583,0,0,0,1,152,10030,1,8,7,0,843.5720638000531,47,41,0,0,14,4,7,3.0,336.0,309.0,363.0,314.0,316.0,338.0,309.0,326.42857142857144,20.139986286466225,336.0,27.0,330.5,24.63736998950984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,11,6192976,322.0,398,0,0,1,False,1,1,0,0,0,2,False,86583,0,0,0,1,152,10030,1,8,7,0,843.5720638000531,47,41,0,0,14,4,7,8.0,329.0,336.0,309.0,363.0,314.0,316.0,338.0,329.2857142857143,18.616428996223434,324.6666666666667,14.0118997046558,334.25,22.321514285549714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,11,6192976,362.0,394,0,0,4,False,22,18,0,0,0,40,False,86583,0,0,0,4,152,10030,1,8,0,0,843.5720638000531,47,41,0,0,20,4,7,21859.0,322.0,329.0,336.0,309.0,363.0,314.0,316.0,327.0,18.34847859269718,329.0,7.0,324.0,11.51810169544733,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,7,6192976,357.0,393,0,1,8,False,43,49,0,0,0,92,True,87481,324,2,0,7,152,10089,1,13,0,2,845.5778969147586,47,41,0,0,10,0,7,221851.0,362.0,322.0,329.0,336.0,309.0,363.0,314.0,333.57142857142856,21.68607189616677,337.6666666666667,21.361959960016154,337.25,17.461863207191456,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
