branch,workflow_event_trigger,issuer_name,workflow_id,build_duration,total_builds,gh_files_added,gh_files_deleted,gh_files_modified,tests_ran,gh_lines_added,gh_lines_deleted,gh_tests_added,gh_tests_deleted,gh_test_churn,gh_src_churn,gh_is_pr,gh_sloc,gh_description_complexity,gh_src_files,gh_doc_files,gh_other_files,git_num_committers,git_commits,total_jobs,gh_team_size_last_3_month,gh_commits_on_files_touched,gh_num_pr_comments,gh_test_lines_per_kloc,dependencies_count,workflow_size,dockerfile_changed,docker_compose_changed,hour,dow,month,secs_since_prev,duration_lag_1,duration_lag_2,duration_lag_3,duration_lag_4,duration_lag_5,duration_lag_6,duration_lag_7,window_avg_7,window_std_7,window_avg_3,window_std_3,window_avg_4,window_std_4,ft___in_,ft___in__,ft___json5_,ft___json5__,ft___md_,ft___sh_,ft___sh__,ft___yml__,ft___yml____dup1,ft____cosmic_,ft____in_,ft____in__,ft____json_,ft____json__,ft____json5_,ft____json5__,ft____pub_,ft____py_,ft____py__,ft____sh_,ft____sh__,ft____txt_,ft____txt__,ft____yml__,ft___
2,0,3,105026558,1793.0,249,0,0,4,False,31,31,0,0,0,62,True,2794,188,0,0,4,6,668,30,2,431,0,0.0,0,144.0,0,0,17,5,6,19435.0,1967.0,1726.0,3397.0,1865.0,2021.0,1894.0,1741.0,2087.285714285714,587.5692056503399,2363.3333333333335,903.2554086930968,2238.75,778.4584660297127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,0,3,105026558,1825.0,248,0,0,4,False,23,23,0,0,0,46,True,2794,215,0,0,4,6,669,30,2,431,0,0.0,0,144.0,0,0,22,5,6,15097.0,1793.0,1967.0,1726.0,3397.0,1865.0,2021.0,1894.0,2094.714285714286,582.7705993172368,1828.6666666666667,124.39587345781746,2220.75,790.7171323130246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,0,3,105026558,1966.0,247,0,0,4,False,22,22,0,0,0,44,True,2794,179,0,0,4,6,670,30,2,431,0,0.0,0,144.0,0,0,1,6,6,12684.0,1825.0,1793.0,1967.0,1726.0,3397.0,1865.0,2021.0,2084.8571428571427,587.2973206623225,1861.6666666666667,92.61389384608192,1827.75,101.58534999365476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,0,3,105026558,2352.0,246,0,0,4,False,22,22,0,0,0,44,True,2794,215,0,0,4,6,672,30,2,431,0,0.0,0,144.0,0,0,6,6,6,16470.0,1966.0,1825.0,1793.0,1967.0,1726.0,3397.0,1865.0,2077.0,588.6603434918985,1861.3333333333333,92.04527871288855,1887.75,91.86720488473203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,0,3,105026558,1785.0,244,0,0,1,False,8,8,0,0,0,16,True,2794,170,0,0,1,6,672,30,2,400,0,0.0,0,144.0,0,0,8,6,6,9301.0,2352.0,1966.0,1825.0,1793.0,1967.0,1726.0,3397.0,2146.5714285714284,588.2071225747093,2047.6666666666667,272.82656273415415,1984.0,256.58656758814686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,0,3,105026558,1730.0,243,0,0,2,False,10,10,0,0,0,20,True,2794,116,0,0,2,6,673,30,2,400,0,0.0,0,144.0,0,0,14,6,6,21722.0,1785.0,2352.0,1966.0,1825.0,1793.0,1967.0,1726.0,1916.2857142857142,212.86436548947802,2034.3333333333333,289.61065818324664,1982.0,258.5949213216171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,0,3,105026558,1889.0,242,0,0,2,False,8,8,0,0,0,16,True,2794,152,0,0,2,6,675,30,2,400,0,0.0,0,144.0,0,0,18,6,6,13964.0,1730.0,1785.0,2352.0,1966.0,1825.0,1793.0,1967.0,1916.857142857143,212.27295994499516,1955.6666666666667,344.33462406986223,1958.25,281.1955132406395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,0,3,105026558,1780.0,241,0,0,2,False,8,8,0,0,0,16,True,2794,116,0,0,2,6,675,30,2,400,0,0.0,0,144.0,0,0,21,6,6,10175.0,1889.0,1730.0,1785.0,2352.0,1966.0,1825.0,1793.0,1905.7142857142858,211.24686529091525,1801.3333333333333,80.74858099888402,1939.0,283.11717244514386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,0,3,105026558,1864.0,240,0,0,3,False,11,11,0,0,0,22,True,2794,179,0,0,3,6,676,30,2,431,0,0.0,0,144.0,0,0,2,0,6,16628.0,1780.0,1889.0,1730.0,1785.0,2352.0,1966.0,1825.0,1903.857142857143,212.45660621362077,1799.6666666666667,81.30395644329576,1796.0,66.78822251465199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,0,3,105026558,1955.0,239,0,0,4,False,22,22,0,0,0,44,True,2794,215,0,0,4,6,677,30,2,431,0,0.0,0,144.0,0,0,6,0,6,17244.0,1864.0,1780.0,1889.0,1730.0,1785.0,2352.0,1966.0,1909.4285714285713,210.54679380354472,1844.3333333333333,57.09932865921747,1815.75,73.76708841572461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,0,3,105026558,1794.0,237,0,0,3,False,19,19,0,0,0,38,True,2794,152,0,0,3,6,678,30,2,400,0,0.0,0,144.0,0,0,13,0,6,25211.0,1955.0,1864.0,1780.0,1889.0,1730.0,1785.0,2352.0,1907.857142857143,210.0947631993942,1866.3333333333333,87.52333022305157,1872.0,72.35560333058756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,0,3,105026558,2630.0,236,0,0,2,False,14,14,0,0,0,28,True,2794,170,0,0,2,6,681,30,2,400,0,0.0,0,144.0,0,0,19,0,6,21090.0,1794.0,1955.0,1864.0,1780.0,1889.0,1730.0,1785.0,1828.142857142857,77.52296126832053,1871.0,80.72793816269557,1848.25,80.0931749068962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,0,3,105026558,3272.0,235,0,0,1,False,1,1,0,0,0,2,True,2794,108,0,0,1,6,681,30,2,400,0,0.0,0,144.0,0,0,19,0,6,3.0,2630.0,1794.0,1955.0,1864.0,1780.0,1889.0,1730.0,1948.857142857143,309.6150451616914,2126.3333333333335,443.554205631435,2060.75,385.1816670957571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,0,3,105026558,1921.0,234,0,0,3,False,11,11,0,0,0,22,True,2794,116,0,0,3,6,681,30,2,400,0,0.0,0,144.0,0,0,22,0,6,10368.0,3272.0,2630.0,1794.0,1955.0,1864.0,1780.0,1889.0,2169.1428571428573,568.3744154960497,2565.3333333333335,741.1189738047012,2412.75,677.7154638932183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,0,3,105026558,2037.0,233,0,0,3,False,18,18,0,0,0,36,True,2794,242,0,0,3,6,682,30,2,431,0,0.0,0,144.0,0,0,3,1,6,18790.0,1921.0,3272.0,2630.0,1794.0,1955.0,1864.0,1780.0,2173.714285714286,565.868864162512,2607.6666666666665,675.7768369316407,2404.25,685.5384137060933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,0,3,105026558,2339.0,229,0,0,2,False,21,21,0,0,0,42,True,2794,287,0,0,2,6,683,30,2,431,0,0.0,0,144.0,0,0,14,2,6,125449.0,2037.0,1921.0,3272.0,2630.0,1794.0,1955.0,1864.0,2210.4285714285716,543.9806544179236,2410.0,748.7636476218647,2465.0,621.1800597786979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,0,3,105026558,2265.0,228,0,0,4,False,32,32,0,0,0,64,True,2794,197,0,0,4,6,685,30,2,431,0,0.0,0,144.0,0,0,3,3,6,46383.0,2339.0,2037.0,1921.0,3272.0,2630.0,1794.0,1955.0,2278.285714285714,522.777108108135,2099.0,215.78693194908723,2392.25,612.3927797310046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,0,3,105026558,3038.0,227,0,0,1,False,1,1,0,0,0,2,True,2794,108,0,0,1,6,685,30,2,400,0,0.0,0,144.0,0,0,3,3,6,4.0,2265.0,2339.0,2037.0,1921.0,3272.0,2630.0,1794.0,2322.5714285714284,503.6052876154953,2213.6666666666665,157.4081742900709,2140.5,194.760536728226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,0,3,105026558,3607.0,225,0,0,2,False,5,5,0,0,0,10,True,2794,143,0,0,2,6,686,30,2,431,0,0.0,0,144.0,0,0,7,3,6,14095.0,3038.0,2265.0,2339.0,2037.0,1921.0,3272.0,2630.0,2500.285714285714,505.48383234471976,2547.3333333333335,426.53761069023363,2419.75,431.7401803554232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,0,3,105026558,3336.0,224,0,0,3,False,11,11,0,0,0,22,True,2794,152,0,0,3,6,688,30,2,180,0,0.0,0,144.0,0,0,1,4,6,65081.0,3607.0,3038.0,2265.0,2339.0,2037.0,1921.0,3272.0,2639.8571428571427,658.8769304838421,2970.0,673.5792455234945,2812.25,634.0448853722161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,0,3,105026558,2658.0,223,0,0,1,False,1,1,0,0,0,2,True,2794,108,0,0,1,6,688,30,2,400,0,0.0,0,144.0,0,0,1,4,6,4.0,3336.0,3607.0,3038.0,2265.0,2339.0,2037.0,1921.0,2649.0,669.4696906258465,3327.0,284.6067462306542,3061.5,579.6220032630462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,0,3,105026558,1908.0,221,0,0,2,False,9,9,0,0,0,18,True,2794,179,0,0,2,6,689,30,2,431,0,0.0,0,144.0,0,0,8,4,6,24947.0,2658.0,3336.0,3607.0,3038.0,2265.0,2339.0,2037.0,2754.285714285714,589.0160479663562,3200.3333333333335,488.829554480223,3159.75,407.2970864942035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,0,3,105026558,1900.0,220,0,0,3,False,10,10,0,0,0,20,True,2794,111,0,0,3,6,690,30,2,40,0,0.0,0,144.0,0,0,16,4,6,27925.0,1908.0,2658.0,3336.0,3607.0,3038.0,2265.0,2339.0,2735.8571428571427,616.5715499359958,2634.0,714.3024569466354,2877.25,759.4960500226449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,0,3,105026558,1782.0,219,0,0,2,False,8,8,0,0,0,16,True,2794,161,0,0,2,6,691,30,2,180,0,0.0,0,144.0,0,0,1,5,6,34924.0,1900.0,1908.0,2658.0,3336.0,3607.0,3038.0,2265.0,2673.1428571428573,682.4701284235642,2155.3333333333335,435.34047977799327,2450.5,689.0870772260934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,0,3,105026558,1864.0,216,0,0,2,False,9,9,0,0,0,18,True,2794,179,0,0,2,6,692,30,2,431,0,0.0,0,144.0,0,0,21,5,6,70818.0,1782.0,1900.0,1908.0,2658.0,3336.0,3607.0,3038.0,2604.1428571428573,751.5340818555578,1863.3333333333333,70.55021852080498,2062.0,401.487235164457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,0,3,105026558,2911.0,215,0,0,3,False,16,16,0,0,0,32,True,2794,161,0,0,3,6,695,30,2,180,0,0.0,0,144.0,0,0,2,6,6,18006.0,1864.0,1782.0,1900.0,1908.0,2658.0,3336.0,3607.0,2436.4285714285716,769.3616092022565,1848.6666666666667,60.475890512941874,1863.5,57.604976636861274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,0,3,105026558,2975.0,214,0,0,1,False,1,1,0,0,0,2,True,2794,108,0,0,1,6,695,30,2,400,0,0.0,0,144.0,0,0,2,6,6,4.0,2911.0,1864.0,1782.0,1900.0,1908.0,2658.0,3336.0,2337.0,624.1370041905864,2185.6666666666665,629.4937119092878,2114.25,533.4568867303149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,0,3,105026558,1868.0,213,0,0,4,False,13,13,0,0,0,26,True,2794,143,0,0,4,6,695,30,2,431,0,0.0,0,144.0,0,0,5,6,6,9393.0,2975.0,2911.0,1864.0,1782.0,1900.0,1908.0,2658.0,2285.4285714285716,536.6109258245547,2583.3333333333335,623.7822803938353,2383.0,648.0252052711119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,0,3,105026558,2418.0,211,0,0,1,False,1,1,0,0,0,2,True,2794,108,0,0,1,6,696,30,2,180,0,0.0,0,144.0,0,0,12,6,6,26027.0,1868.0,2975.0,2911.0,1864.0,1782.0,1900.0,1908.0,2172.5714285714284,528.2025675637638,2584.6666666666665,621.4759314191767,2404.5,622.3570786400146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,0,3,105026558,1850.0,210,0,0,3,False,10,10,0,0,0,20,True,2794,179,0,0,3,6,697,30,2,430,0,0.0,0,144.0,0,0,17,6,6,19754.0,2418.0,1868.0,2975.0,2911.0,1864.0,1782.0,1900.0,2245.4285714285716,520.7474938787054,2420.3333333333335,553.5036886357067,2543.0,514.2301689580909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,0,3,105026558,1771.0,209,0,0,4,False,18,18,0,0,0,36,True,2794,179,0,0,4,6,698,30,2,430,0,0.0,0,144.0,0,0,21,6,6,14425.0,1850.0,2418.0,1868.0,2975.0,2911.0,1864.0,1782.0,2238.285714285714,526.5854518454133,2045.3333333333333,322.86426456536395,2277.75,534.3821198356097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,0,3,105026558,2053.0,208,0,0,4,False,19,19,0,0,0,38,True,2794,188,0,0,4,6,699,30,2,430,0,0.0,0,144.0,0,0,1,0,6,13615.0,1771.0,1850.0,2418.0,1868.0,2975.0,2911.0,1864.0,2236.714285714286,528.1880076531191,2013.0,352.9575045242699,1976.75,297.16816226955854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,0,3,105026558,2507.0,207,0,0,4,False,19,19,0,0,0,38,True,2794,179,0,0,4,6,700,30,2,430,0,0.0,0,144.0,0,0,6,0,6,15740.0,2053.0,1771.0,1850.0,2418.0,1868.0,2975.0,2911.0,2263.714285714286,510.49443819553164,1891.3333333333333,145.4727924160849,2023.0,288.8817520485963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,0,3,105026558,1894.0,204,0,0,3,False,6,6,0,0,0,12,True,2794,111,0,0,3,6,702,30,2,40,0,0.0,0,144.0,0,0,16,0,6,35969.0,2507.0,2053.0,1771.0,1850.0,2418.0,1868.0,2975.0,2206.0,443.56885974258086,2110.3333333333335,371.3345302194954,2045.25,329.9539109229247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,0,3,105026558,1845.0,203,0,0,2,False,7,7,0,0,0,14,True,2794,152,0,0,2,6,703,30,2,180,0,0.0,0,144.0,0,0,1,1,7,32536.0,1894.0,2507.0,2053.0,1771.0,1850.0,2418.0,1868.0,2051.5714285714284,294.26907026441927,2151.3333333333335,318.1105677800304,2056.25,321.91031359681534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,0,3,105026558,2503.0,202,0,0,3,False,15,15,0,0,0,30,True,2794,179,0,0,3,6,704,30,2,430,0,0.0,0,144.0,0,0,6,1,7,20204.0,1845.0,1894.0,2507.0,2053.0,1771.0,1850.0,2418.0,2048.285714285714,296.77809571334285,2082.0,368.8753176887822,2074.75,301.5342711312707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,0,3,105026558,1859.0,200,0,0,1,False,8,8,0,0,0,16,True,2794,170,0,0,1,6,705,30,2,399,0,0.0,0,144.0,0,0,14,1,7,29679.0,2503.0,1845.0,1894.0,2507.0,2053.0,1771.0,1850.0,2060.4285714285716,315.57030761403877,2080.6666666666665,366.5710481384657,2187.25,367.45464572742395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,0,3,105026558,1906.0,199,0,0,2,False,11,11,0,0,0,22,True,2794,125,0,0,2,6,706,30,2,399,0,0.0,0,144.0,0,0,18,1,7,14191.0,1859.0,2503.0,1845.0,1894.0,2507.0,2053.0,1771.0,2061.714285714286,314.58687951328284,2069.0,375.92020429873145,2025.25,319.1659704082919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,0,3,105026558,1859.0,198,0,0,3,False,18,18,0,0,0,36,True,2794,233,0,0,3,6,707,30,2,430,0,0.0,0,144.0,0,0,4,2,7,32664.0,1906.0,1859.0,2503.0,1845.0,1894.0,2507.0,2053.0,2081.0,297.4665247272932,2089.3333333333335,359.01578423982045,2028.25,317.5734823102626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,0,3,105026558,1806.0,196,0,0,2,False,5,5,0,0,0,10,True,2794,143,0,0,2,6,708,30,2,430,0,0.0,0,144.0,0,0,8,2,7,16218.0,1859.0,1906.0,1859.0,2503.0,1845.0,1894.0,2507.0,2053.285714285714,309.3114472963641,1874.6666666666667,27.135462651912412,2031.75,314.94695320535067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,0,3,105026558,2228.0,195,0,0,3,False,6,6,0,0,0,12,True,2794,111,0,0,3,6,710,30,2,40,0,0.0,0,144.0,0,0,18,2,7,35060.0,1806.0,1859.0,1906.0,1859.0,2503.0,1845.0,1894.0,1953.142857142857,244.6544696583521,1857.0,50.02999100539596,1857.5,40.86155487333622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,0,3,105026558,3480.0,194,0,0,1,False,1,1,0,0,0,2,True,2794,148,0,0,1,6,710,30,2,399,0,0.0,0,144.0,0,0,18,2,7,3.0,2228.0,1806.0,1859.0,1906.0,1859.0,2503.0,1845.0,2000.857142857143,263.0737720180587,1964.3333333333333,229.8746034979361,1949.75,189.94450944069604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,0,3,105026558,1948.0,193,0,0,3,False,3,3,0,0,0,6,True,2794,108,0,0,3,6,711,30,2,399,0,0.0,0,144.0,0,0,0,3,7,21298.0,3480.0,2228.0,1806.0,1859.0,1906.0,1859.0,2503.0,2234.4285714285716,605.107389131014,2504.6666666666665,870.6189369255261,2343.25,780.7301603840685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,0,3,105026558,1853.0,192,0,0,3,False,14,14,0,0,0,28,True,2794,215,0,0,3,6,713,30,2,430,0,0.0,0,144.0,0,0,4,3,7,14609.0,1948.0,3480.0,2228.0,1806.0,1859.0,1906.0,1859.0,2155.1428571428573,600.393878652847,2552.0,815.774478639777,2365.5,763.405309561485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,0,3,105026558,1862.0,191,0,0,3,False,14,14,0,0,0,28,True,2794,108,0,0,3,6,713,30,2,180,0,0.0,0,144.0,0,0,5,3,7,3458.0,1853.0,1948.0,3480.0,2228.0,1806.0,1859.0,1906.0,2154.285714285714,600.8912032100637,2427.0,913.1609934726735,2377.25,752.2027098240651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,0,3,105026558,2111.0,189,0,0,1,False,4,4,0,0,0,8,True,2794,134,0,0,1,6,714,30,2,399,0,0.0,0,144.0,0,0,12,3,7,25383.0,1862.0,1853.0,1948.0,3480.0,2228.0,1806.0,1859.0,2148.0,604.1426432005386,1887.6666666666667,52.44362052083488,2285.75,797.3173249507793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,0,3,105026558,1832.0,188,0,0,2,False,8,8,0,0,0,16,True,2794,134,0,0,2,6,715,30,2,399,0,0.0,0,144.0,0,0,16,3,7,13925.0,2111.0,1862.0,1853.0,1948.0,3480.0,2228.0,1806.0,2184.0,591.4256786218648,1942.0,146.42745644174798,1943.5,119.59515040335039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,0,3,105026558,1827.0,184,0,0,2,False,17,17,0,0,0,34,True,2794,251,0,0,2,6,716,30,2,413,0,0.0,0,144.0,0,0,12,5,7,159299.0,1832.0,2111.0,1862.0,1853.0,1948.0,3480.0,2228.0,2187.714285714286,588.7316067291655,1935.0,153.1567824159283,1914.5,131.6016717219048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,0,3,105026558,1899.0,183,0,0,3,False,25,25,0,0,0,50,True,2794,170,0,0,3,6,717,30,2,381,0,0.0,0,144.0,0,0,18,5,7,22231.0,1827.0,1832.0,2111.0,1862.0,1853.0,1948.0,3480.0,2130.4285714285716,603.4829070053427,1923.3333333333333,162.54332755709578,1908.0,136.2130683891968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,0,3,105026558,1822.0,182,0,0,2,False,13,13,0,0,0,26,True,2794,143,0,0,2,6,719,30,2,381,0,0.0,0,144.0,0,0,22,5,7,14594.0,1899.0,1827.0,1832.0,2111.0,1862.0,1853.0,1948.0,1904.5714285714287,100.23781246425446,1852.6666666666667,40.203648258999245,1917.25,133.27259033024507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
