branch,conclusion,workflow_event_trigger,issuer_name,workflow_id,build_duration,total_builds,gh_files_added,gh_files_deleted,gh_files_modified,tests_ran,gh_lines_added,gh_lines_deleted,gh_tests_added,gh_tests_deleted,gh_test_churn,gh_src_churn,gh_is_pr,gh_sloc,gh_description_complexity,gh_src_files,gh_doc_files,gh_other_files,git_num_committers,git_commits,total_jobs,gh_team_size_last_3_month,gh_commits_on_files_touched,gh_num_pr_comments,gh_test_lines_per_kloc,dependencies_count,workflow_size,dockerfile_changed,docker_compose_changed,build_duration_original,run_attempt_from_api,fixed_with_api,hour,dow,month,secs_since_prev,duration_lag_1,duration_lag_2,duration_lag_3,duration_lag_4,duration_lag_5,duration_lag_6,duration_lag_7,window_avg_7,window_std_7,window_avg_3,window_std_3,window_avg_4,window_std_4,ft___bat__,ft___config_,ft___gradle_,ft___gradle__,ft___java_,ft___java__,ft___json_,ft___json__,ft___properties_,ft___properties__,ft___tf_,ft___tf__,ft___tfvars_,ft___tfvars__,ft___xml_,ft___xml__,ft___yaml_,ft___yml_,ft___yml__,ft____config_,ft____gradle_,ft____gradle__,ft____jar_,ft____java_,ft____java__,ft____json__,ft____md_,ft____md__,ft____out_,ft____out__,ft____properties_,ft____properties__,ft____tf_,ft____tf__,ft____tfvars_,ft____tfvars__,ft____xml_,ft____xml__,ft____yaml_,ft____yaml__,ft____yml_,ft____yml__,ft___
2,failure,0,2,6192976,105.0,1837,0,0,5,False,3,13,0,0,0,16,False,85504,0,0,0,5,147,9801,1,7,7,0,843.0599738023951,47,40,0,0,105.0,1.0,False,15,1,10,1468.0,96.0,459.0,469.0,371.0,317.0,324.0,322.0,336.85714285714283,124.05567106670104,341.3333333333333,212.52372416587596,348.75,174.1577350181917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,failure,0,10,6192976,74.0,1836,0,0,1,False,1,1,0,0,0,2,False,85517,0,0,0,1,147,9806,1,8,6,0,843.0604441222214,47,40,0,0,74.0,1.0,False,10,2,10,70418.0,105.0,96.0,459.0,469.0,371.0,317.0,324.0,305.85714285714283,152.28747877115896,220.0,207.0289834781594,282.25,209.93868152391545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,5,6192976,392.0,1835,0,0,5,False,20,4,12,1,13,24,True,85517,176,2,0,1,147,9806,1,8,1,0,843.0604441222214,47,40,0,0,392.0,1.0,False,12,2,10,6291.0,74.0,105.0,96.0,459.0,469.0,371.0,317.0,270.14285714285717,174.95183010515453,91.66666666666667,15.947831618540913,183.5,184.1276730966858,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,success,1,5,6192976,414.0,1834,0,0,5,False,20,4,12,1,13,24,True,85517,176,2,0,1,147,9807,1,9,0,0,843.0604441222214,47,40,0,0,414.0,1.0,False,8,3,10,71168.0,392.0,74.0,105.0,96.0,459.0,469.0,371.0,280.85714285714283,180.5080132768151,190.33333333333334,175.3349176100794,166.75,150.73016729683985,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,10,6192976,348.0,1833,0,0,1,False,1,1,0,0,0,2,False,85517,0,0,0,1,147,9807,1,9,5,0,843.0604441222214,47,40,0,0,348.0,1.0,False,10,3,10,7000.0,414.0,392.0,74.0,105.0,96.0,459.0,469.0,287.0,184.76832340348096,293.3333333333333,190.26647979434878,246.25,181.66337917514727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,failure,0,10,6192976,273.0,1832,0,0,1,False,1,1,0,0,0,2,False,85517,0,0,0,1,147,9807,1,9,2,0,843.0604441222214,47,40,0,0,273.0,1.0,False,10,3,10,3.0,348.0,414.0,392.0,74.0,105.0,96.0,459.0,269.7142857142857,169.97128609043966,384.6666666666667,33.605555096342826,307.0,157.7381796944967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,failure,0,10,6192976,49.0,1831,0,0,1,False,1,1,0,0,0,2,False,85517,0,0,0,1,147,9807,1,9,5,0,843.0604441222214,47,40,0,0,49.0,1.0,False,10,3,10,2.0,273.0,348.0,414.0,392.0,74.0,105.0,96.0,243.14285714285714,148.64995635320423,345.0,70.54785609782908,356.75,62.21133337262592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,failure,0,10,6192976,14.0,1830,0,0,1,False,1,1,0,0,0,2,False,85517,0,0,0,1,147,9807,1,9,0,0,843.0604441222214,47,40,0,0,14.0,1.0,False,10,3,10,4.0,49.0,273.0,348.0,414.0,392.0,74.0,105.0,236.42857142857142,157.2183801201979,223.33333333333334,155.56456323126207,271.0,158.8143570336133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,failure,0,10,6192976,75.0,1829,0,0,1,False,1,1,0,0,0,2,False,85517,0,0,0,1,147,9807,1,9,5,0,843.0604441222214,47,40,0,0,75.0,1.0,False,10,3,10,3.0,14.0,49.0,273.0,348.0,414.0,392.0,74.0,223.42857142857142,172.87939644239194,112.0,140.52401929919313,171.0,164.5863501833207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,failure,0,10,6192976,60.0,1828,0,0,2,False,2,2,0,0,0,4,False,85517,0,0,0,2,147,9807,1,9,5,0,843.0604441222214,47,40,0,0,60.0,1.0,False,10,3,10,5.0,75.0,14.0,49.0,273.0,348.0,414.0,392.0,223.57142857142858,172.73569129632432,46.0,30.610455730027933,102.75,116.21926116899327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,failure,0,10,6192976,59.0,1827,0,0,1,False,1,1,0,0,0,2,False,85517,0,0,0,1,147,9807,1,9,0,0,843.0604441222214,47,40,0,0,59.0,1.0,False,10,3,10,3.0,60.0,75.0,14.0,49.0,273.0,348.0,414.0,176.14285714285714,164.14772672954138,49.666666666666664,31.78574103797697,49.5,25.955089417427686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,failure,0,10,6192976,253.0,1826,0,0,1,False,1,1,0,0,0,2,False,85517,0,0,0,1,147,9807,1,9,2,0,843.0604441222214,47,40,0,0,253.0,1.0,False,10,3,10,4.0,59.0,60.0,75.0,14.0,49.0,273.0,348.0,125.42857142857143,129.6210594294733,64.66666666666667,8.962886439832502,52.0,26.369173922088144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,failure,0,10,6192976,62.0,1825,0,0,1,False,1,1,0,0,0,2,False,85517,0,0,0,1,147,9807,1,9,0,0,843.0604441222214,47,40,0,0,62.0,1.0,False,10,3,10,3.0,253.0,59.0,60.0,75.0,14.0,49.0,273.0,111.85714285714286,105.08477303496223,124.0,111.71839597846005,111.75,94.45060437427951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,failure,0,10,6192976,68.0,1824,0,0,1,False,1,1,0,0,0,2,False,85517,0,0,0,1,147,9807,1,9,0,0,843.0604441222214,47,40,0,0,68.0,1.0,False,10,3,10,58.0,62.0,253.0,59.0,60.0,75.0,14.0,49.0,81.71428571428571,77.9053149357481,124.66666666666667,111.15004873293277,108.5,96.34140681278568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,failure,0,10,6192976,54.0,1823,0,0,1,False,1,1,0,0,0,2,False,85517,0,0,0,1,147,9807,1,9,5,0,843.0604441222214,47,40,0,0,54.0,1.0,False,10,3,10,3.0,68.0,62.0,253.0,59.0,60.0,75.0,14.0,84.42857142857143,76.90005882714945,127.66666666666667,108.58330135584077,110.5,95.07365565707464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,failure,0,10,6192976,82.0,1822,0,0,1,False,1,1,0,0,0,2,False,85517,0,0,0,1,147,9807,1,9,2,0,843.0604441222214,47,40,0,0,82.0,1.0,False,10,3,10,2.0,54.0,68.0,62.0,253.0,59.0,60.0,75.0,90.14285714285714,72.13281401098155,61.333333333333336,7.023769168568493,109.25,96.00477418684274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,failure,0,10,6192976,279.0,1821,0,0,1,False,1,1,0,0,0,2,False,85517,0,0,0,1,147,9807,1,9,5,0,843.0604441222214,47,40,0,0,279.0,1.0,False,10,3,10,6.0,82.0,54.0,68.0,62.0,253.0,59.0,60.0,91.14285714285714,71.93614893646674,68.0,14.0,66.5,11.818065267490557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,failure,0,10,6192976,94.0,1820,0,0,1,False,2,2,0,0,0,4,False,85517,0,0,0,1,147,9807,1,9,2,0,843.0604441222214,47,40,0,0,94.0,1.0,False,10,3,10,2.0,279.0,82.0,54.0,68.0,62.0,253.0,59.0,122.42857142857143,98.75703712117117,138.33333333333334,122.62272763779696,120.75,106.1174663600044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,failure,0,10,6192976,57.0,1819,0,0,1,False,1,1,0,0,0,2,False,85517,0,0,0,1,147,9807,1,9,5,0,843.0604441222214,47,40,0,0,57.0,1.0,False,19,4,10,117551.0,94.0,279.0,82.0,54.0,68.0,62.0,253.0,127.42857142857143,95.85380733675831,151.66666666666666,110.43701070444335,127.25,102.54551834835755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,failure,0,10,6192976,47.0,1818,0,0,1,False,1,1,0,0,0,2,False,85517,0,0,0,1,147,9807,1,9,5,0,843.0604441222214,47,40,0,0,47.0,1.0,False,19,5,10,89263.0,57.0,94.0,279.0,82.0,54.0,68.0,62.0,99.42857142857143,80.44844548499603,143.33333333333334,118.93835938557977,128.0,101.83974338799825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,5,6192976,354.0,1817,0,0,1,False,1,1,1,1,2,2,True,85517,112,0,0,0,147,9808,1,9,1,0,843.0604441222214,47,40,0,0,354.0,1.0,False,14,0,10,152238.0,47.0,57.0,94.0,279.0,82.0,54.0,68.0,97.28571428571429,81.79998835720025,66.0,24.758836806279895,119.25,108.40164512896779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,success,1,5,6192976,386.0,1816,0,0,1,False,1,1,1,1,2,2,True,85517,112,0,0,0,147,9809,1,9,0,0,843.0604441222214,47,40,0,0,386.0,1.0,False,8,1,10,67235.0,354.0,47.0,57.0,94.0,279.0,82.0,54.0,138.14285714285714,124.83779952592961,152.66666666666666,174.43145740758268,138.0,145.41205818867522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,10,6192976,326.0,1815,0,0,1,False,1,1,0,0,0,2,False,85517,0,0,0,1,147,9809,1,9,5,0,843.0604441222214,47,40,0,0,326.0,1.0,False,8,1,10,39.0,386.0,354.0,47.0,57.0,94.0,279.0,82.0,185.57142857142858,148.3878444514657,262.3333333333333,187.16926385850144,211.0,184.1068530319644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,failure,0,10,6192976,307.0,1814,0,0,1,False,1,1,0,0,0,2,False,85517,0,0,0,1,147,9809,1,9,2,0,843.0604441222214,47,40,0,0,307.0,1.0,False,8,1,10,5.0,326.0,386.0,354.0,47.0,57.0,94.0,279.0,220.42857142857142,148.66164843121348,355.3333333333333,30.02221399786054,278.25,156.10333116240665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,failure,0,10,6192976,44.0,1813,0,0,1,False,1,1,0,0,0,2,False,85517,0,0,0,1,147,9809,1,9,5,0,843.0604441222214,47,40,0,0,44.0,1.0,False,8,1,10,1.0,307.0,326.0,386.0,354.0,47.0,57.0,94.0,224.42857142857142,150.86070522489408,339.6666666666667,41.23509831846329,343.25,34.42261853297431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,failure,0,10,6192976,12.0,1812,0,0,1,False,1,1,0,0,0,2,False,85517,0,0,0,1,147,9809,1,9,0,0,843.0604441222214,47,40,0,0,12.0,1.0,False,8,1,10,4.0,44.0,307.0,326.0,386.0,354.0,47.0,57.0,217.28571428571428,159.02799993053037,225.66666666666666,157.61450863842876,265.75,151.61876532936154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,failure,0,10,6192976,74.0,1811,0,0,1,False,1,1,0,0,0,2,False,85517,0,0,0,1,147,9809,1,9,5,0,843.0604441222214,47,40,0,0,74.0,1.0,False,8,1,10,5.0,12.0,44.0,307.0,326.0,386.0,354.0,47.0,210.85714285714286,167.2826236955775,121.0,161.87340732807226,172.25,167.25703771939365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,failure,0,10,6192976,54.0,1810,0,0,2,False,2,2,0,0,0,4,False,85517,0,0,0,2,147,9809,1,9,5,0,843.0604441222214,47,40,0,0,54.0,1.0,False,8,1,10,0.0,74.0,12.0,44.0,307.0,326.0,386.0,354.0,214.71428571428572,163.13462159181526,43.333333333333336,31.00537587795596,109.25,134.24200783162723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,failure,0,10,6192976,56.0,1809,0,0,1,False,1,1,0,0,0,2,False,85517,0,0,0,1,147,9809,1,9,0,0,843.0604441222214,47,40,0,0,56.0,1.0,False,8,1,10,4.0,54.0,74.0,12.0,44.0,307.0,326.0,386.0,171.85714285714286,159.8170084517796,46.666666666666664,31.643851430148846,46.0,25.871477215909675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,failure,0,10,6192976,224.0,1808,0,0,1,False,1,1,0,0,0,2,False,85517,0,0,0,1,147,9809,1,9,2,0,843.0604441222214,47,40,0,0,224.0,1.0,False,8,1,10,3.0,56.0,54.0,74.0,12.0,44.0,307.0,326.0,124.71428571428571,132.44963103725416,61.333333333333336,11.015141094572204,49.0,26.25515822335362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,failure,0,10,6192976,63.0,1807,0,0,1,False,1,1,0,0,0,2,False,85517,0,0,0,1,147,9809,1,9,0,0,843.0604441222214,47,40,0,0,63.0,1.0,False,8,1,10,3.0,224.0,56.0,54.0,74.0,12.0,44.0,307.0,110.14285714285714,110.38784439636544,111.33333333333333,97.5773197691622,102.0,81.82909018191513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,failure,0,10,6192976,54.0,1806,0,0,1,False,1,1,0,0,0,2,False,85517,0,0,0,1,147,9809,1,9,0,0,843.0604441222214,47,40,0,0,54.0,1.0,False,8,1,10,60.0,63.0,224.0,56.0,54.0,74.0,12.0,44.0,75.28571428571429,68.40739308416474,114.33333333333333,95.03858865394274,99.25,83.25613090537738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,failure,0,10,6192976,43.0,1805,0,0,1,False,1,1,0,0,0,2,False,85517,0,0,0,1,147,9809,1,9,5,0,843.0604441222214,47,40,0,0,43.0,1.0,False,8,1,10,2.0,54.0,63.0,224.0,56.0,54.0,74.0,12.0,76.71428571428571,67.74637575967756,113.66666666666667,95.65737469392171,99.25,83.25613090537738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,failure,0,10,6192976,90.0,1804,0,0,1,False,1,1,0,0,0,2,False,85517,0,0,0,1,147,9809,1,9,2,0,843.0604441222214,47,40,0,0,90.0,1.0,False,8,1,10,45.0,43.0,54.0,63.0,224.0,56.0,54.0,74.0,81.14285714285714,63.703554509484455,53.333333333333336,10.016652800877813,96.0,85.72436448680543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,failure,0,10,6192976,309.0,1803,0,0,1,False,1,1,0,0,0,2,False,85517,0,0,0,1,147,9809,1,9,5,0,843.0604441222214,47,40,0,0,309.0,1.0,False,8,1,10,7.0,90.0,43.0,54.0,63.0,224.0,56.0,54.0,83.42857142857143,63.69159322562945,62.333333333333336,24.583192089989726,62.5,20.074859899884732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,failure,0,10,6192976,92.0,1802,0,0,1,False,2,2,0,0,0,4,False,85517,0,0,0,1,147,9809,1,9,2,0,843.0604441222214,47,40,0,0,92.0,1.0,False,8,1,10,1.0,309.0,90.0,43.0,54.0,63.0,224.0,56.0,119.85714285714286,104.13681477016756,147.33333333333334,141.965958360916,124.0,124.95599225327291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,5,6192976,340.0,1801,9,1,60,False,1535,259,959,51,1010,1794,True,85856,89,39,0,10,147,9829,1,10,6,3,842.026183376817,47,40,0,1,340.0,1.0,False,10,3,10,178085.0,92.0,309.0,90.0,43.0,54.0,63.0,224.0,125.0,101.3081108960844,163.66666666666666,125.86633121424225,133.5,119.17074585092881,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,7,6192976,399.0,1800,0,0,3,False,3,3,0,0,0,6,True,85620,88,0,0,3,147,9810,1,9,3,2,842.7587012380285,47,40,0,0,399.0,1.0,False,11,3,10,5689.0,340.0,92.0,309.0,90.0,43.0,54.0,63.0,141.57142857142858,126.54492896840651,247.0,135.1258672497609,207.75,135.40648679685427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
