branch,conclusion,workflow_event_trigger,issuer_name,workflow_id,build_duration,total_builds,gh_files_added,gh_files_deleted,gh_files_modified,tests_ran,gh_lines_added,gh_lines_deleted,gh_tests_added,gh_tests_deleted,gh_test_churn,gh_src_churn,gh_is_pr,gh_sloc,gh_description_complexity,gh_src_files,gh_doc_files,gh_other_files,git_num_committers,git_commits,total_jobs,gh_team_size_last_3_month,gh_commits_on_files_touched,gh_num_pr_comments,gh_test_lines_per_kloc,dependencies_count,workflow_size,dockerfile_changed,docker_compose_changed,build_duration_original,run_attempt_from_api,fixed_with_api,hour,dow,month,secs_since_prev,duration_lag_1,duration_lag_2,duration_lag_3,duration_lag_4,duration_lag_5,duration_lag_6,duration_lag_7,window_avg_7,window_std_7,window_avg_3,window_std_3,window_avg_4,window_std_4,ft___Dockerfile_,ft___Dockerfile__,ft___css_,ft___css__,ft___hbs_,ft___hbs__,ft___html_,ft___html__,ft___j2_,ft___j2__,ft___jpg_,ft___jpg__,ft___js__,ft___json_,ft___json5_,ft___json5__,ft___js__,ft___lock_,ft___lock__,ft___md_,ft___md__,ft___mjs_,ft___mjs__,ft___new_,ft___patch_,ft___patch__,ft___png_,ft___png__,ft___rs_,ft___rs__,ft___sample__,ft___snap_,ft___snap__,ft___snap___,ft___sql_,ft___sql__,ft___svg_,ft___toml_,ft___toml__,ft___ts_,ft___ts__,ft___txt__,ft___typ_,ft___typ__,ft___yaml_,ft___yaml__,ft___yml_,ft___yml__,ft____Dockerfile_,ft____Dockerfile__,ft____css_,ft____css__,ft____hbs_,ft____hbs__,ft____hbs__,ft____html_,ft____html__,ft____j2__,ft____j2__,ft____js__,ft____json_,ft____json__,ft____json5__,ft____lock__,ft____md_,ft____md__,ft____mjs__,ft____patch_,ft____pem_,ft____png_,ft____rs_,ft____rs__,ft____rs__,ft____sample_,ft____sh_,ft____snap_,ft____snap__,ft____sql_,ft____sql__,ft____svg_,ft____toml_,ft____toml__,ft____ts_,ft____ts__,ft____txt__,ft____typ_,ft____typ__,ft____webp_,ft____yaml__,ft____yml_,ft____yml__,ft___
2,failure,0,27,51073,344.0,1227,0,0,2,True,9,9,0,0,0,18,False,75794,0,1,0,1,379,20379,10,14,306,0,578.3175449244003,0,334.0,0,0,344.0,1.0,False,1,1,6,14232.0,509.0,382.0,564.0,332.0,595.0,488.0,351.0,460.14285714285717,105.33664853131376,485.0,93.34345183246653,446.75,107.9857243651524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,27,51073,515.0,1226,0,0,2,True,3,3,0,0,0,6,True,75794,136,0,0,2,379,20379,10,14,407,0,578.3175449244003,0,334.0,0,0,515.0,1.0,False,1,1,6,42.0,344.0,509.0,382.0,564.0,332.0,595.0,488.0,459.14285714285717,106.57146048767554,411.6666666666667,86.40794716536978,449.75,103.8215616655166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,success,1,27,51073,614.0,1225,0,0,2,True,3,3,0,0,0,6,True,75794,136,0,0,2,379,20379,10,14,407,0,578.3175449244003,0,334.0,0,0,614.0,1.0,False,1,1,6,519.0,515.0,344.0,509.0,382.0,564.0,332.0,595.0,463.0,108.26510672110999,456.0,97.04122835166504,437.5,87.44712688247682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,failure,0,27,51073,337.0,1224,0,0,2,True,6,175,0,0,0,181,False,75794,0,1,0,1,379,20382,10,14,330,0,578.3175449244003,0,334.0,0,0,337.0,1.0,False,4,1,6,11008.0,614.0,515.0,344.0,509.0,382.0,564.0,332.0,465.7142857142857,112.28937955971065,491.0,136.59062925398652,495.5,111.8883371938291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,27,51073,361.0,1223,0,0,3,True,18,18,0,0,0,36,True,75794,160,2,0,1,379,20382,10,14,330,0,578.3175449244003,0,334.0,0,0,361.0,1.0,False,4,1,6,22.0,337.0,614.0,515.0,344.0,509.0,382.0,564.0,466.42857142857144,111.3086656447693,488.6666666666667,140.36500038589867,452.5,135.5249054602142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,27,51073,536.0,1222,0,0,2,True,3,3,0,0,0,6,True,75794,132,0,0,2,379,20382,10,14,407,0,578.3175449244003,0,334.0,0,0,536.0,1.0,False,4,1,6,54.0,361.0,337.0,614.0,515.0,344.0,509.0,382.0,437.42857142857144,108.0476085542189,437.3333333333333,153.46769475473766,456.75,131.1853015140543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,success,1,27,51073,608.0,1221,0,0,2,True,3,3,0,0,0,6,True,75794,132,0,0,2,379,20382,10,14,407,0,578.3175449244003,0,334.0,0,0,608.0,1.0,False,4,1,6,539.0,536.0,361.0,337.0,614.0,515.0,344.0,509.0,459.42857142857144,110.53032335496165,411.3333333333333,108.62933919219675,462.0,134.66749174664736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,27,51073,333.0,1217,0,0,2,True,9,9,0,0,0,18,True,75794,240,1,0,1,379,20382,10,14,306,0,578.3175449244003,0,334.0,0,0,333.0,1.0,False,6,1,6,6448.0,608.0,536.0,361.0,337.0,614.0,515.0,344.0,473.57142857142856,123.50284361484306,501.6666666666667,127.0288681101006,460.5,132.42482143968832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,failure,1,9,51073,341.0,1216,0,0,2,True,9,9,0,0,0,18,True,75794,240,1,0,1,379,20382,10,14,306,0,578.3175449244003,0,334.0,0,0,341.0,1.0,False,6,1,6,188.0,333.0,608.0,536.0,361.0,337.0,614.0,515.0,472.0,125.48041015765503,492.3333333333333,142.60551648983758,459.5,133.67747254742164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,failure,0,27,51073,352.0,1215,0,0,2,True,6,175,0,0,0,181,False,75794,0,1,0,1,379,20382,10,14,330,0,578.3175449244003,0,334.0,0,0,352.0,1.0,False,6,1,6,81.0,341.0,333.0,608.0,536.0,361.0,337.0,614.0,447.14285714285717,132.5763032765516,427.3333333333333,156.51304524969584,454.5,138.8632420765121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,27,51073,339.0,1214,0,0,2,True,37,37,0,0,0,74,True,75794,474,1,0,1,379,20383,10,14,329,0,578.3175449244003,0,334.0,0,0,339.0,1.0,False,11,1,6,15428.0,352.0,341.0,333.0,608.0,536.0,361.0,337.0,409.7142857142857,113.18379490267777,342.0,9.539392014169456,408.5,133.2278749611607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,success,1,9,51073,328.0,1213,0,0,2,True,37,37,0,0,0,74,True,75794,474,1,0,1,379,20383,10,14,329,0,578.3175449244003,0,334.0,0,0,328.0,1.0,False,11,1,6,833.0,339.0,352.0,341.0,333.0,608.0,536.0,361.0,410.0,112.9719729254414,344.0,7.0,341.25,7.932002689527196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,failure,0,27,51073,343.0,1212,0,0,2,True,6,175,0,0,0,181,False,75794,0,1,0,1,379,20383,10,14,329,0,578.3175449244003,0,334.0,0,0,343.0,1.0,False,11,1,6,100.0,328.0,339.0,352.0,341.0,333.0,608.0,536.0,405.2857142857143,116.00533649465483,339.6666666666667,12.013880860626733,340.0,9.83192080250175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,27,51073,339.0,1211,0,0,2,True,7,7,0,0,0,14,True,75794,176,1,0,1,379,20386,10,14,329,0,578.3175449244003,0,334.0,0,0,339.0,1.0,False,16,1,6,19103.0,343.0,328.0,339.0,352.0,341.0,333.0,608.0,377.7142857142857,101.82945593117002,336.6666666666667,7.767453465154029,340.5,9.9498743710662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,failure,0,27,51073,341.0,1210,0,0,2,True,37,37,0,0,0,74,False,75794,0,1,0,1,379,20387,10,14,329,0,578.3175449244003,0,334.0,0,0,341.0,1.0,False,16,1,6,23.0,339.0,343.0,328.0,339.0,352.0,341.0,333.0,339.2857142857143,7.5875838427939994,336.6666666666667,7.767453465154029,337.25,6.4485140407177015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,27,51073,544.0,1209,0,0,3,True,3,3,0,0,0,6,True,75794,313,1,0,2,379,20387,10,14,326,0,578.3175449244003,0,334.0,1,0,544.0,1.0,False,16,1,6,11.0,341.0,339.0,343.0,328.0,339.0,352.0,341.0,340.42857142857144,7.067699834626606,341.0,2.0,337.75,6.701989754294367,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,27,51073,571.0,1208,0,0,1,True,1,1,0,0,0,2,True,75794,135,0,0,1,379,20387,10,14,59,0,578.3175449244003,0,334.0,0,0,571.0,1.0,False,16,1,6,5.0,544.0,341.0,339.0,343.0,328.0,339.0,352.0,369.42857142857144,77.30212835115893,408.0,117.78370006074695,391.75,101.51313543904881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,success,0,27,51073,612.0,1207,0,0,2,True,3,3,0,0,0,6,True,75794,164,0,0,2,379,20387,10,14,407,0,578.3175449244003,0,334.0,0,0,612.0,1.0,False,16,1,6,49.0,571.0,544.0,341.0,339.0,343.0,328.0,339.0,400.7142857142857,107.49374289652754,485.3333333333333,125.7232410230238,448.75,126.05917922415117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,27,51073,346.0,1206,0,0,2,True,6,175,0,0,0,181,True,75794,139,1,0,1,379,20387,10,14,329,0,578.3175449244003,0,334.0,0,0,346.0,1.0,False,16,1,6,17.0,612.0,571.0,544.0,341.0,339.0,343.0,328.0,439.7142857142857,128.7862755184137,575.6666666666666,34.23935357645254,517.0,120.61785384704316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,success,1,27,51073,351.0,1204,0,0,2,True,6,175,0,0,0,181,True,75794,139,1,0,1,379,20387,10,14,329,0,578.3175449244003,0,334.0,0,0,351.0,1.0,False,16,1,6,188.0,346.0,612.0,571.0,544.0,341.0,339.0,343.0,442.2857142857143,126.34043201566458,509.6666666666667,143.2142916518227,518.25,118.18735126907617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,failure,0,27,51073,359.0,1203,0,0,2,True,6,6,0,0,0,12,False,75794,0,1,0,1,379,20387,10,14,328,0,578.3175449244003,0,334.0,0,0,359.0,1.0,False,20,1,6,13464.0,351.0,346.0,612.0,571.0,544.0,341.0,339.0,443.42857142857144,125.32472108201841,436.3333333333333,152.15233594438612,470.0,141.3058149310683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,27,51073,335.0,1202,0,0,2,True,47,47,0,0,0,94,True,75794,180,1,0,1,379,20387,10,14,304,0,578.3175449244003,0,334.0,0,0,335.0,1.0,False,20,1,6,22.0,359.0,351.0,346.0,612.0,571.0,544.0,341.0,446.2857142857143,122.74867858856199,352.0,6.557438524302,417.0,130.1102096941922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,27,51073,570.0,1201,0,0,2,True,3,3,0,0,0,6,True,75794,136,0,0,2,379,20387,10,14,407,0,578.3175449244003,0,334.0,0,0,570.0,1.0,False,20,1,6,55.0,335.0,359.0,351.0,346.0,612.0,571.0,544.0,445.42857142857144,123.62423864660353,348.3333333333333,12.220201853215572,347.75,10.04572877727976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
