branch,conclusion,workflow_event_trigger,issuer_name,workflow_id,build_duration,total_builds,gh_files_added,gh_files_deleted,gh_files_modified,tests_ran,gh_lines_added,gh_lines_deleted,gh_tests_added,gh_tests_deleted,gh_test_churn,gh_src_churn,gh_is_pr,gh_sloc,gh_description_complexity,gh_src_files,gh_doc_files,gh_other_files,git_num_committers,git_commits,total_jobs,gh_team_size_last_3_month,gh_commits_on_files_touched,gh_num_pr_comments,gh_test_lines_per_kloc,dependencies_count,workflow_size,dockerfile_changed,docker_compose_changed,build_duration_original,run_attempt_from_api,fixed_with_api,hour,dow,month,secs_since_prev,duration_lag_1,duration_lag_2,duration_lag_3,duration_lag_4,duration_lag_5,duration_lag_6,duration_lag_7,window_avg_7,window_std_7,window_avg_3,window_std_3,window_avg_4,window_std_4,ft___in_,ft___in__,ft___json5_,ft___json5__,ft___md_,ft___sh_,ft___sh__,ft___yml__,ft___yml__,ft____cosmic_,ft____cosmic__,ft____in_,ft____in__,ft____json_,ft____json__,ft____json5_,ft____json5__,ft____md_,ft____md__,ft____pub_,ft____py_,ft____py__,ft____sh_,ft____sh__,ft____txt_,ft____txt__,ft____yml__,ft___
2,success,0,3,105026558,1896.0,286,0,0,3,False,16,16,0,0,0,32,True,2768,161,0,0,3,6,644,30,2,402,0,0.0,0,144.0,0,0,1896.0,1.0,False,13,6,6,14664.0,1771.0,5377.0,3122.0,6195.0,686.0,1845.0,2488.0,3069.1428571428573,2012.4934309268713,3423.3333333333335,1821.7876751513425,4116.25,2033.0127684465403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,failure,0,3,105026558,1939.0,285,0,0,2,False,9,9,0,0,0,18,False,2768,0,0,0,2,6,646,30,2,401,0,0.0,0,144.0,0,0,1939.0,1.0,False,18,6,6,20319.0,1896.0,1771.0,5377.0,3122.0,6195.0,686.0,1845.0,2984.5714285714284,2053.0160623777283,3014.6666666666665,2046.7951371188406,3041.5,1672.0626981864843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,success,0,3,105026558,1822.0,284,0,0,1,False,2,2,0,0,0,4,True,2794,116,0,0,1,6,647,30,2,401,0,0.0,0,144.0,0,0,1822.0,1.0,False,20,6,6,4428.0,1939.0,1896.0,1771.0,5377.0,3122.0,6195.0,686.0,2998.0,2044.6101502894546,1868.6666666666667,87.27160668472497,2745.75,1755.6133543579576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,success,0,3,105026558,1865.0,283,0,0,2,False,3,3,0,0,0,6,True,2794,108,0,0,2,6,648,30,2,401,0,0.0,0,144.0,0,0,1865.0,1.0,False,21,6,6,6525.0,1822.0,1939.0,1896.0,1771.0,5377.0,3122.0,6195.0,3160.285714285714,1867.9694603397306,1885.6666666666667,59.18051481132395,1857.0,74.97999733262199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,failure,0,2,105026558,1335.0,281,1,0,2,False,17,7,0,0,0,24,True,2794,7,2,0,1,6,648,30,2,18,0,0.0,0,144.0,0,0,1335.0,1.0,False,22,6,6,3443.0,1865.0,1822.0,1939.0,1896.0,1771.0,5377.0,3122.0,2541.714285714286,1337.0190367986181,1875.3333333333333,59.180514811323945,1880.5,49.41322360124531,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,success,0,2,105026558,5772.0,280,0,0,1,False,17,17,0,0,0,34,True,2794,7,0,0,1,6,648,30,2,13,0,0.0,0,144.0,0,0,5772.0,1.0,False,23,6,6,1306.0,1335.0,1865.0,1822.0,1939.0,1896.0,1771.0,5377.0,2286.4285714285716,1377.7367742234433,1674.0,294.368816283247,1740.25,274.45385161565264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,success,0,3,105026558,3380.0,279,0,0,1,False,2,2,0,0,0,4,True,2794,116,0,0,1,6,648,30,2,401,0,0.0,0,144.0,0,0,3380.0,1.0,False,23,6,6,22.0,5772.0,1335.0,1865.0,1822.0,1939.0,1896.0,1771.0,2342.8571428571427,1525.5730539233914,2990.6666666666665,2423.2388106279027,2698.5,2063.048634101161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,success,3,2,105026558,5231.0,277,0,0,1,False,2,2,0,0,0,4,True,2794,116,0,0,1,6,649,30,2,401,0,0.0,0,144.0,0,0,5231.0,1.0,False,0,0,6,4688.0,3380.0,5772.0,1335.0,1865.0,1822.0,1939.0,1896.0,2572.714285714286,1546.1265271947307,3495.6666666666665,2220.7603052408276,3088.0,1988.1195470427158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,success,0,3,105026558,2059.0,276,0,0,1,False,6,6,0,0,0,12,True,2794,152,0,0,1,6,649,30,2,180,0,0.0,0,144.0,0,0,2059.0,1.0,False,3,0,6,9408.0,5231.0,3380.0,5772.0,1335.0,1865.0,1822.0,1939.0,3049.1428571428573,1796.4174931022603,4794.333333333333,1254.3621220896832,3929.5,2010.1483361516716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,success,2,2,105026558,5288.0,275,0,0,1,False,6,6,0,0,0,12,True,2794,152,0,0,1,6,650,30,2,180,0,0.0,0,144.0,0,0,5288.0,1.0,False,6,0,6,13796.0,2059.0,5231.0,3380.0,5772.0,1335.0,1865.0,1822.0,3066.285714285714,1784.591616615756,3556.6666666666665,1593.3625869002112,4110.5,1708.643223925541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,success,0,3,105026558,3087.0,274,0,0,2,False,9,9,0,0,0,18,True,2794,179,0,0,2,6,650,30,2,432,0,0.0,0,144.0,0,0,3087.0,1.0,False,7,0,6,2784.0,5288.0,2059.0,5231.0,3380.0,5772.0,1335.0,1865.0,3561.4285714285716,1861.0125252258833,4192.666666666667,1848.0293107343653,3989.5,1562.6627915196548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,success,0,3,105026558,1884.0,273,0,0,3,False,13,13,0,0,0,26,True,2794,134,0,0,3,6,651,30,2,401,0,0.0,0,144.0,0,0,1884.0,1.0,False,20,0,6,46590.0,3087.0,5288.0,2059.0,5231.0,3380.0,5772.0,1335.0,3736.0,1727.9126135311358,3478.0,1649.627533717839,3916.25,1606.9949958436916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,success,0,3,105026558,3052.0,272,0,0,3,False,17,17,0,0,0,34,True,2794,215,0,0,3,6,654,30,2,432,0,0.0,0,144.0,0,0,3052.0,1.0,False,3,1,6,24710.0,1884.0,3087.0,5288.0,2059.0,5231.0,3380.0,5772.0,3814.4285714285716,1609.1476892175824,3419.6666666666665,1726.2109759045484,3079.5,1565.0526082744525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,success,0,3,105026558,3611.0,271,0,0,1,False,1,1,0,0,0,2,True,2794,108,0,0,1,6,654,30,2,401,0,0.0,0,144.0,0,0,3611.0,1.0,False,3,1,6,2.0,3052.0,1884.0,3087.0,5288.0,2059.0,5231.0,3380.0,3425.8571428571427,1367.9933514179845,2674.3333333333335,684.6724277589491,3327.75,1421.3834516648442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,success,0,3,105026558,1913.0,270,0,0,4,False,22,22,0,0,0,44,True,2794,170,0,0,4,6,654,30,2,401,0,0.0,0,144.0,0,0,1913.0,1.0,False,5,1,6,8723.0,3611.0,3052.0,1884.0,3087.0,5288.0,2059.0,5231.0,3458.8571428571427,1369.488156036338,2849.0,881.2145028311779,2908.5,729.2829811991136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,success,2,2,105026558,4687.0,269,0,0,1,False,8,8,0,0,0,16,True,2794,170,0,0,1,6,654,30,2,401,0,0.0,0,144.0,0,0,4687.0,1.0,False,6,1,6,3529.0,1913.0,3611.0,3052.0,1884.0,3087.0,5288.0,2059.0,2984.8571428571427,1219.9343463989403,2858.6666666666665,865.3521441201457,2615.0,858.3220063977543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,success,0,3,105026558,1863.0,268,0,0,2,False,3,3,0,0,0,6,True,2794,125,0,0,2,6,655,30,2,432,0,0.0,0,144.0,0,0,1863.0,1.0,False,11,1,6,15206.0,4687.0,1913.0,3611.0,3052.0,1884.0,3087.0,5288.0,3360.285714285714,1289.8896224465248,3403.6666666666665,1398.5740356996955,3315.75,1155.3889316300954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,success,0,3,105026558,1764.0,267,0,0,3,False,9,9,0,0,0,18,True,2794,152,0,0,3,6,656,30,2,400,0,0.0,0,144.0,0,0,1764.0,1.0,False,17,1,6,22596.0,1863.0,4687.0,1913.0,3611.0,3052.0,1884.0,3087.0,2871.0,1067.151192037317,2821.0,1616.1967701984804,3018.5,1377.4685719342808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,failure,0,3,105026558,1728.0,266,0,0,2,False,12,12,0,0,0,24,True,2794,152,0,0,2,6,659,30,2,400,0,0.0,0,144.0,0,0,1728.0,1.0,False,23,1,6,20666.0,1764.0,1863.0,4687.0,1913.0,3611.0,3052.0,1884.0,2682.0,1137.3665489483444,2771.3333333333335,1659.7542990856607,2556.75,1421.5157110164723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,success,0,3,105026558,2660.0,265,0,0,2,False,12,12,0,0,0,24,True,2794,152,0,0,2,6,659,30,2,180,0,0.0,0,144.0,0,0,2660.0,1.0,False,1,2,6,7144.0,1728.0,1764.0,1863.0,4687.0,1913.0,3611.0,3052.0,2659.714285714286,1156.96812319754,1785.0,69.90708118638626,2510.5,1452.1222400335312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,success,0,3,105026558,3411.0,264,0,0,1,False,1,1,0,0,0,2,True,2794,108,0,0,1,6,659,30,2,400,0,0.0,0,144.0,0,0,3411.0,1.0,False,1,2,6,4.0,2660.0,1728.0,1764.0,1863.0,4687.0,1913.0,3611.0,2603.714285714286,1144.2327435572588,2050.6666666666665,528.0050504808959,2003.75,441.2077175208974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,success,0,3,105026558,1751.0,263,0,0,4,False,16,16,0,0,0,32,True,2794,179,0,0,4,6,660,30,2,431,0,0.0,0,144.0,0,0,1751.0,1.0,False,6,2,6,18985.0,3411.0,2660.0,1728.0,1764.0,1863.0,4687.0,1913.0,2575.1428571428573,1117.0633268487852,2599.6666666666665,843.120592402613,2390.75,805.2864397219166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,success,2,2,105026558,4486.0,262,0,0,2,False,9,9,0,0,0,18,True,2794,179,0,0,2,6,660,30,2,431,0,0.0,0,144.0,0,0,4486.0,1.0,False,6,2,6,1794.0,1751.0,3411.0,2660.0,1728.0,1764.0,1863.0,4687.0,2552.0,1134.608008667898,2607.3333333333335,831.2522681673316,2387.5,808.6781395174062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,failure,0,3,105026558,1754.0,261,0,0,2,False,5,5,0,0,0,10,False,2794,0,0,0,2,6,660,30,2,431,0,0.0,0,144.0,0,0,1754.0,1.0,False,10,2,6,13595.0,4486.0,1751.0,3411.0,2660.0,1728.0,1764.0,1863.0,2523.285714285714,1072.4093923320072,3216.0,1377.8878764253643,3077.0,1158.8790560997584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,success,0,3,105026558,1741.0,260,0,0,1,False,1,1,0,0,0,2,True,2794,108,0,0,1,6,661,30,2,400,0,0.0,0,144.0,0,0,1741.0,1.0,False,17,2,6,22834.0,1754.0,4486.0,1751.0,3411.0,2660.0,1728.0,1764.0,2507.714285714286,1084.3198658276863,2663.6666666666665,1578.1876736729803,2850.5,1341.6697308453622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,failure,2,2,105026558,1974.0,259,0,0,1,False,1,1,0,0,0,2,True,2794,108,0,0,1,6,661,30,2,400,0,0.0,0,144.0,0,0,1974.0,1.0,False,6,3,6,49978.0,1741.0,1754.0,4486.0,1751.0,3411.0,2660.0,1728.0,2504.4285714285716,1086.9806586968107,2660.3333333333335,1581.087073292718,2433.0,1368.6779509195483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,success,0,3,105026558,1894.0,258,0,0,2,False,21,21,0,0,0,42,True,2794,287,0,0,2,6,662,30,2,431,0,0.0,0,144.0,0,0,1894.0,1.0,False,17,3,6,39810.0,1974.0,1741.0,1754.0,4486.0,1751.0,3411.0,2660.0,2539.5714285714284,1061.3693760331284,1823.0,130.93127968518448,2488.75,1335.7847568626717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,success,0,3,105026558,2021.0,257,0,0,3,False,22,22,0,0,0,44,True,2794,108,0,0,3,6,663,30,2,400,0,0.0,0,144.0,0,0,2021.0,1.0,False,21,3,6,12645.0,1894.0,1974.0,1741.0,1754.0,4486.0,1751.0,3411.0,2430.1428571428573,1086.0837028165968,1869.6666666666667,118.39059647342492,1840.75,112.64509162261206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,success,0,3,105026558,1865.0,256,0,0,3,False,15,15,0,0,0,30,True,2794,224,0,0,3,6,664,30,2,431,0,0.0,0,144.0,0,0,1865.0,1.0,False,3,4,6,21328.0,2021.0,1894.0,1974.0,1741.0,1754.0,4486.0,1751.0,2231.5714285714284,1000.5639838182692,1963.0,64.21059102671458,1907.5,122.75857064444286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,success,2,2,105026558,4591.0,255,0,0,2,False,14,14,0,0,0,28,True,2794,224,0,0,2,6,665,30,2,431,0,0.0,0,144.0,0,0,4591.0,1.0,False,6,4,6,12588.0,1865.0,2021.0,1894.0,1974.0,1741.0,1754.0,4486.0,2247.8571428571427,992.3321736480899,1926.6666666666667,82.97188278768496,1938.5,71.76117799107445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,success,0,3,105026558,3397.0,254,0,0,1,False,1,1,0,0,0,2,True,2794,108,0,0,1,6,665,30,2,180,0,0.0,0,144.0,0,0,3397.0,1.0,False,7,4,6,2266.0,4591.0,1865.0,2021.0,1894.0,1974.0,1741.0,1754.0,2262.8571428571427,1031.8106138517587,2825.6666666666665,1530.81198497181,2592.75,1333.888144985678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,success,0,3,105026558,1726.0,253,0,0,2,False,3,3,0,0,0,6,True,2794,116,0,0,2,6,666,30,2,400,0,0.0,0,144.0,0,0,1726.0,1.0,False,11,4,6,13242.0,3397.0,4591.0,1865.0,2021.0,1894.0,1974.0,1741.0,2497.5714285714284,1082.3976252041664,3284.3333333333335,1366.4879557951958,2968.5,1282.131948487882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,failure,0,3,105026558,1801.0,252,0,0,2,False,10,10,0,0,0,20,False,2794,0,0,0,2,6,666,30,2,400,0,0.0,0,144.0,0,0,1801.0,1.0,False,17,4,6,20939.0,1726.0,3397.0,4591.0,1865.0,2021.0,1894.0,1974.0,2495.4285714285716,1084.158484285217,3238.0,1439.1028455256421,2894.75,1360.867462319531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,failure,2,2,105026558,1733.0,251,0,0,1,False,2,2,0,0,0,4,True,2794,116,0,0,1,6,666,30,2,400,0,0.0,0,144.0,0,0,1733.0,1.0,False,6,5,6,49794.0,1801.0,1726.0,3397.0,4591.0,1865.0,2021.0,1894.0,2470.714285714286,1099.8837384447677,2308.0,943.8469155535764,2878.75,1377.2872794010696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,success,0,3,105026558,1967.0,250,0,0,2,False,21,21,0,0,0,42,True,2794,287,0,0,2,6,667,30,2,431,0,0.0,0,144.0,0,0,1967.0,1.0,False,12,5,6,20130.0,1733.0,1801.0,1726.0,3397.0,4591.0,1865.0,2021.0,2447.714285714286,1115.5256928590088,1753.3333333333333,41.42865353029631,2164.25,822.5291788137366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,success,0,3,105026558,1793.0,249,0,0,4,False,31,31,0,0,0,62,True,2794,188,0,0,4,6,668,30,2,431,0,0.0,0,144.0,0,0,1793.0,1.0,False,17,5,6,19435.0,1967.0,1733.0,1801.0,1726.0,3397.0,4591.0,1865.0,2440.0,1119.1492304424821,1833.6666666666667,120.37164671687987,1806.75,112.06062347378464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,success,0,3,105026558,1825.0,248,0,0,4,False,23,23,0,0,0,46,True,2794,215,0,0,4,6,669,30,2,431,0,0.0,0,144.0,0,0,1825.0,1.0,False,22,5,6,15097.0,1793.0,1967.0,1733.0,1801.0,1726.0,3397.0,4591.0,2429.714285714286,1125.6267460524255,1831.0,121.54011683390797,1823.5,100.36433629531956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,success,0,3,105026558,1966.0,247,0,0,4,False,22,22,0,0,0,44,True,2794,179,0,0,4,6,670,30,2,431,0,0.0,0,144.0,0,0,1966.0,1.0,False,1,6,6,12684.0,1825.0,1793.0,1967.0,1733.0,1801.0,1726.0,3397.0,2034.5714285714287,606.0489136318006,1861.6666666666667,92.61389384608192,1829.5,99.28242543370907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,success,0,3,105026558,2352.0,246,0,0,4,False,22,22,0,0,0,44,True,2794,215,0,0,4,6,672,30,2,431,0,0.0,0,144.0,0,0,2352.0,1.0,False,6,6,6,16470.0,1966.0,1825.0,1793.0,1967.0,1733.0,1801.0,1726.0,1830.142857142857,99.77045082158773,1861.3333333333333,92.04527871288855,1887.75,91.86720488473203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,success,2,2,105026558,4781.0,245,0,0,2,False,13,13,0,0,0,26,True,2794,215,0,0,2,6,672,30,2,431,0,0.0,0,144.0,0,0,4781.0,1.0,False,6,6,6,2594.0,2352.0,1966.0,1825.0,1793.0,1967.0,1733.0,1801.0,1919.5714285714287,210.25053082997368,2047.6666666666667,272.82656273415415,1984.0,256.58656758814686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,success,0,3,105026558,1785.0,244,0,0,1,False,8,8,0,0,0,16,True,2794,170,0,0,1,6,672,30,2,400,0,0.0,0,144.0,0,0,1785.0,1.0,False,8,6,6,6707.0,4781.0,2352.0,1966.0,1825.0,1793.0,1967.0,1733.0,2345.285714285714,1093.184753260813,3033.0,1526.065857032389,2731.0,1384.7023747602468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,success,0,3,105026558,1730.0,243,0,0,2,False,10,10,0,0,0,20,True,2794,116,0,0,2,6,673,30,2,400,0,0.0,0,144.0,0,0,1730.0,1.0,False,14,6,6,21722.0,1785.0,4781.0,2352.0,1966.0,1825.0,1793.0,1967.0,2352.714285714286,1088.4972384417142,2972.6666666666665,1591.5163628858277,2721.0,1393.5424882889888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,success,0,3,105026558,1889.0,242,0,0,2,False,8,8,0,0,0,16,True,2794,152,0,0,2,6,675,30,2,400,0,0.0,0,144.0,0,0,1889.0,1.0,False,18,6,6,13964.0,1730.0,1785.0,4781.0,2352.0,1966.0,1825.0,1793.0,2318.8571428571427,1106.038792051983,2765.3333333333335,1745.835139219432,2662.0,1440.3719427055407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,success,0,3,105026558,1780.0,241,0,0,2,False,8,8,0,0,0,16,True,2794,116,0,0,2,6,675,30,2,400,0,0.0,0,144.0,0,0,1780.0,1.0,False,21,6,6,10175.0,1889.0,1730.0,1785.0,4781.0,2352.0,1966.0,1825.0,2332.5714285714284,1099.0045279164924,1801.3333333333333,80.74858099888402,2546.25,1491.2914705046765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,success,0,3,105026558,1864.0,240,0,0,3,False,11,11,0,0,0,22,True,2794,179,0,0,3,6,676,30,2,431,0,0.0,0,144.0,0,0,1864.0,1.0,False,2,0,6,16628.0,1780.0,1889.0,1730.0,1785.0,4781.0,2352.0,1966.0,2326.1428571428573,1102.594127285199,1799.6666666666667,81.30395644329576,1796.0,66.78822251465199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
